mod_num,time_to_create,nfolds,activation,total_nodes,num_layers,adaptive_rate,rate,rate_decay,momentum_start,momentum_stable,input_dropout_ratio,initial_weight_distribution,initial_weight_scale,loss,distribution,stopping_metric,stopping_tolerance,categorical_encoding,seed,mini_batch_size,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
22,18.621000000000095,5,Tanh,200,2,FALSE,0.001,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-0.030630138430107756,-0.05701570987413618,2.378000045821884,2.369904483980045,1.5420765369533005,1.5394494093603872,0.174504291617517,0.170561005122822,1.1961694287679348,1.203542027748124
23,29.826000000000022,5,Tanh,400,2,FALSE,0.001,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-0.08320545298801063,-0.1630688986429225,2.499308452946708,2.607683284480046,1.5809201285791474,1.6148322775074957,0.176309163820544,0.17624945957915,1.2391014173087962,1.2792742958289776
24,21.66300000000001,5,Tanh,300,3,FALSE,0.001,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-1.3241885768377468,-1.5562176190956132,5.36266147877032,5.731221911777301,2.3157421010920713,2.39399705759579,0.254643812531288,NaN,1.809292109865393,1.8677424239357479
25,9.404999999999745,5,Tanh,100,1,FALSE,1e-4,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-9.08186188581777,-9.650832725022779,23.262145295851354,23.879925338251127,4.823084624579104,4.88670904988737,NaN,NaN,3.8210502384677576,3.9128372283169277
26,16.6550000000002,5,Tanh,200,2,FALSE,1e-4,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-23.293817229806653,-25.113963956233434,56.053763936757235,58.54936657633985,7.486906165884359,7.651755783892992,NaN,NaN,5.924808657529691,6.125051459876126
27,28.789000000000215,5,Tanh,400,2,FALSE,1e-4,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-49.35061570960996,-58.41921690296649,116.175300915414,133.22211510904697,10.778464682663019,11.542188488715949,NaN,NaN,8.461977946916834,9.241918524082093
28,20.595000000000255,5,Tanh,300,3,FALSE,1e-4,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-34.33305608380761,-39.038954390123706,81.52489031060841,89.77018662695704,9.029113484202556,9.47471301026881,NaN,NaN,7.124720755960282,7.554762215251574
29,7.403999999999996,5,Tanh,100,1,FALSE,1e-5,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-36.84245033686743,-38.27652075692159,87.31488172096158,88.06075613393433,9.344243239608094,9.38406927371779,NaN,NaN,7.414825343984278,7.503382629155583
30,19.67099999999982,5,Tanh,200,2,FALSE,1e-5,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-65.48350093143993,-66.57528209616667,153.3991316246423,151.5085940066031,12.385440308065043,12.308882727794716,NaN,NaN,9.853544373206242,9.820329155899843
31,29.766999999999825,5,Tanh,400,2,FALSE,1e-5,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-117.92925375552247,-124.36156301782519,274.4085975508021,281.06955037599903,16.565282899811947,16.765128999682616,NaN,NaN,13.14504550296255,13.47645195781583
32,21.67800000000034,5,Tanh,300,3,FALSE,1e-5,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-77.46759838463426,-81.04397762808699,181.05035511422457,183.9484396003105,13.455495350013116,13.562759291542061,NaN,NaN,10.731483803523838,10.907324708944545
