mod_num,time_to_create,nfolds,distribution,model_id,ntrees,max_depth,learn_rate,min_split_improvement,sample_rate,nbins,categorical_encoding,seed,col_sample_rate_per_tree,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
14,22.466999999999985,5,gaussian,temp_forest_mod,500,7,0.001,1e-4,0.632,56,Eigen,16,0.8,0.05047870461341786,0.01704399501700471,1182612498.8799686,1315016905.6826572,34389.13344182968,36263.16182688235,1.7814328738767438,1.7758874951347887,18366.987192733857,18567.80485036765
15,43.09299999999996,5,gaussian,temp_forest_mod,1000,7,0.001,1e-4,0.632,56,Eigen,16,0.8,0.08384420471544085,0.022841970483120644,1141056340.3780487,1307260265.7943769,33779.525461114,36156.05434494169,1.7688348465619188,1.7742730056468823,18205.119501705343,18643.600195448184
16,21.483999999999924,5,gaussian,temp_forest_mod,300,10,0.001,1e-4,0.632,56,Eigen,16,0.8,0.050856109168168295,0.012732829362115505,1182142447.9756334,1320784463.6309662,34382.29846847987,36342.59847109128,1.778401194336725,1.7774096121078489,18274.74857979444,18562.857769046586
17,36.78399999999999,5,gaussian,temp_forest_mod,500,10,0.001,1e-4,0.632,56,Eigen,16,0.8,0.07806967086595706,0.017305077192285245,1148248423.3137186,1314667625.071393,33885.81448502778,36258.3455920343,1.7675939829003438,1.776526582244438,18075.68635590513,18578.57521887103
18,66.3889999999999,5,gaussian,temp_forest_mod,1000,10,0.001,1e-4,0.632,56,Eigen,16,0.8,0.13300039953527776,0.022400439327941557,1079833142.2530923,1307850954.4218462,32860.81469247365,36164.22202152075,1.7438205941058258,1.7757849956440481,17667.154359711534,18679.304041148225
19,9.269999999999982,5,gaussian,temp_forest_mod,300,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0013879938300852546,0.0011499632072364818,1243754137.7598367,1336280238.3479526,35266.8986127195,36555.1670540288,1.797308129012121,1.7795262634112399,18646.702864631483,18599.707903862385
20,11.314000000000078,5,gaussian,temp_forest_mod,500,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0022790689195019143,0.0019010424720650176,1242644319.008741,1335275430.4768472,35251.16053421136,36541.42075066112,1.7970590349482731,1.779437800294031,18641.96073492352,18596.79164778543
21,17.22499999999991,5,gaussian,temp_forest_mod,1000,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.004345411170758595,0.003649975571119013,1240070725.1513171,1332935675.105798,35214.63793866575,36509.39160141946,1.796469662724243,1.7792131993635592,18632.326360194038,18590.96731072181
22,10.313000000000102,5,gaussian,temp_forest_mod,300,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0017031946708527812,0.0014703841257215355,1243361560.515113,1335851573.2575455,35261.33237010639,36549.30332109691,1.7972759958775235,1.7795161811029718,18645.212973319864,18597.900348477968
23,12.37700000000018,5,gaussian,temp_forest_mod,500,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.002792951675504418,0.0024206449172810007,1242004286.8439436,1334580296.6191473,35242.08119342477,36531.907924705316,1.7970069956726618,1.7794205707910853,18639.456504546255,18593.708796434297
24,19.464999999999918,5,gaussian,temp_forest_mod,1000,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.005329669252870928,0.0046273535560819035,1238844848.579949,1331628120.579499,35197.22785362434,36491.480109465265,1.796346639432635,1.7791685707987106,18626.92651871637,18584.724735395477
25,10.330999999999904,5,gaussian,temp_forest_mod,300,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0020157162786353933,0.001554312794273316,1242972320.209151,1335739291.9169183,35255.812573377894,36547.76726308898,1.797211490961723,1.7794581891754597,18643.741279860642,18597.376906845835
26,13.380999999999858,5,gaussian,temp_forest_mod,500,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.003290911940103114,0.002552011032283641,1241384085.8692827,1334404552.5764978,35233.280941026234,36529.502495606175,1.796903422271866,1.7793353413155135,18637.140301920972,18592.95708280278
27,23.56399999999985,5,gaussian,temp_forest_mod,1000,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.006291753673231204,0.004882726752760025,1237646588.9242425,1331286477.5464563,35180.20166122193,36486.798674951686,1.7961486657326233,1.778997864876962,18622.54290253814,18583.373362250793
28,12.354000000000042,5,gaussian,temp_forest_mod,300,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0028325253314663845,0.0015807897576858299,1241954998.533724,1335703870.5406592,35241.3819044277,36547.28266972333,1.7969453816334178,1.7793929632122345,18638.599634277823,18596.657481547394
29,17.37799999999993,5,gaussian,temp_forest_mod,500,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.004626363194904837,0.002589366738558141,1239720804.2206805,1334354577.4148164,35209.66918647036,36528.818450845305,1.7964633683966214,1.7792210042095764,18628.601793363814,18591.685556301654
30,30.586000000000013,5,gaussian,temp_forest_mod,1000,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.00888686671074368,0.004931378171163403,1234414420.1155176,1331221390.7700782,35134.23430381709,36485.90674178289,1.7953016141747655,1.778796584318535,18605.764008731872,18581.24415037952
31,14.424999999999955,5,gaussian,temp_forest_mod,300,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0038972869137438026,0.0016178366376159437,1240628856.2327073,1335654308.5326304,35222.561750002045,36546.604610177266,1.796493011274099,1.7793453499798417,18630.05386040061,18595.763210542053
32,23.49700000000007,5,gaussian,temp_forest_mod,500,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0063901222660480705,0.0026396043631132793,1237524072.5278988,1334287368.5822172,35178.46034902464,36527.89849665892,1.7957124057707359,1.7791561640651423,18614.28208731134,18590.449559613244
33,44.91399999999999,5,gaussian,temp_forest_mod,1000,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.012368863792079243,0.005028621054802396,1230077652.4311504,1331091297.4237897,35072.46287946073,36484.12390922646,1.7938477878486319,1.7786939118198266,18577.472893384864,18579.20671303959
34,22.467000000000098,5,gaussian,temp_forest_mod,300,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.005782642969716423,0.0016608280470680192,1238280677.579458,1335596793.8219597,35189.212517182845,36545.81773366085,1.795497045446558,1.7793832951337654,18610.901594485422,18596.076107733938
35,35.77000000000021,5,gaussian,temp_forest_mod,500,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.009546560632304302,0.0027276911741141996,1233592782.6431794,1334169524.400945,35122.53952440198,36526.28539012618,1.7940699317208435,1.779199855704215,18582.392954944455,18590.538812214036
36,69.36300000000028,5,gaussian,temp_forest_mod,1000,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.018582392429502548,0.005202428559126893,1222338809.0113473,1330858774.4976745,34961.96231637102,36480.93713842442,1.7906317555046638,1.7788179118490934,18514.16886618965,18579.942965560487
37,17.269999999999982,5,laplace,temp_forest_mod,300,1,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08935726437970137,-0.08054156768863807,1356775801.5122979,1445568694.4279687,36834.437711363236,38020.63511342188,1.5304973186611175,1.5064917798133606,15928.26667435894,15794.287417788571
38,19.378999999999905,5,laplace,temp_forest_mod,500,1,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08971613240532195,-0.08086355001807854,1357222765.4873128,1445999448.40312,36840.50441412703,38026.29943082971,1.5312134616699753,1.5069669805037036,15924.114245211978,15788.998331851157
39,30.855999999999767,5,laplace,temp_forest_mod,1000,1,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.09016249424079614,-0.08136358376310149,1357778701.5028815,1446668402.8881464,36848.048815410584,38035.094358870025,1.532019700137903,1.5074978576624731,15918.434700101727,15782.245560303865
40,19.554000000000087,5,laplace,temp_forest_mod,300,2,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08899864461987184,-0.08026093476557716,1356329146.7480705,1445193258.461104,36828.37420723416,38015.69752695726,1.5296457482257328,1.5059571693750373,15923.62162451761,15792.762016101024
41,24.574999999999818,5,laplace,temp_forest_mod,500,2,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08916200011620434,-0.08043100521464885,1356532603.2188861,1445420781.8848915,36831.136328097266,38018.68990226901,1.5299147894244596,1.5061524918586404,15917.062666124435,15786.756298436014
42,35.54899999999998,5,laplace,temp_forest_mod,1000,2,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08943547306637023,-0.08077279381886604,1356873209.0910695,1445878033.0644324,36835.759922812365,38024.70293196822,1.530394107593075,1.5065662011429402,15906.57051283855,15777.999319824256
43,23.840000000000146,5,laplace,temp_forest_mod,300,3,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08873395039341103,-0.08008969707044455,1355999474.625797,1444964173.473731,36823.898145440784,38012.68437605704,1.5290007751781578,1.5057452806165303,15917.487539701275,15791.561734099905
44,31.856000000000222,5,laplace,temp_forest_mod,500,3,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.0887963187726748,-0.08021019449569544,1356077153.373194,1445125377.180197,36824.95286314966,38014.80471053609,1.5288895751994953,1.5057942290335655,15907.575804191583,15784.966677474396
45,65.59900000000016,5,laplace,temp_forest_mod,1000,3,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08891941677284865,-0.08048823921111303,1356230469.8225458,1445497350.5945272,36827.0344967192,38019.69687667864,1.528621556496154,1.50600476247427,15889.950074843753,15775.333617761062
46,45.8420000000001,5,laplace,temp_forest_mod,300,5,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08807241957800716,-0.07981691056198703,1355175549.3336608,1444599234.5868988,36812.709073547696,38007.88384778741,1.5273080673808224,1.5055969235963407,15900.59912165014,15791.050214712199
47,68.75799999999981,5,laplace,temp_forest_mod,500,5,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08777381244668603,-0.07978463399617475,1354803639.2696414,1444556054.3942091,36807.65734558016,38007.31580096402,1.526206010690614,1.5056269915119935,15880.699747765404,15784.572712768062
48,152.47299999999996,5,laplace,temp_forest_mod,1000,5,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08713239244802673,-0.07978079441385733,1354004761.655067,1444550917.729259,36796.803688025226,38007.24822621678,1.5237366362663074,1.5057483421070124,15840.292257665056,15775.703299755301
49,73.79799999999977,5,laplace,temp_forest_mod,300,7,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08695612971771727,-0.07952683851188236,1353785229.4455595,1444211170.7795463,36793.82053342055,38002.77846131183,1.5244837965289477,1.5056858247723726,15870.889579397519,15792.086188180288
50,137.5999999999999,5,laplace,temp_forest_mod,500,7,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08598195759174732,-0.07931376798545497,1352571914.7596962,1443926121.0490046,36777.32881490574,37999.02789610551,1.5216461428103385,1.5057195361299947,15832.715554656625,15786.184294461247
51,284.21199999999953,5,laplace,temp_forest_mod,1000,7,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08402115332254034,-0.07892457079507209,1350129766.6500244,1443405445.7772698,36744.11199974799,37992.17611268496,1.5155837409180313,1.5059961904443566,15752.135162671668,15778.79995258223
52,251.77700000000004,5,laplace,temp_forest_mod,300,10,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.08399353854328862,-0.07870654311249203,1350095372.915776,1443113764.2706246,36743.64397982018,37988.337213816354,1.5176426085456811,1.5059517543989203,15797.23542786335,15793.314169965959
53,332.8099999999995,5,laplace,temp_forest_mod,500,10,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.0813673030362625,-0.07805078303080881,1346824441.604702,1442236476.1833513,36699.10682298279,37976.788650218325,1.5108810492509568,1.5062838162653853,15715.40687929074,15789.676574105737
54,916.3029999999999,5,laplace,temp_forest_mod,1000,10,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.07595704199858933,-0.07693254386251192,1340086054.2126102,1440740474.9346154,36607.18582754771,37957.08728201646,1.49638815342696,1.5070761426043067,15540.422702720321,15786.386246014725
55,17.269000000000233,5,laplace,temp_forest_mod,300,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08881519181329467,-0.08005303140984621,1356100659.4218075,1444915121.4680457,36825.27202101578,38012.03916482311,1.5295021156572022,1.5059072322982925,15936.782076367741,15804.626489181215
56,21.38299999999981,5,laplace,temp_forest_mod,500,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08885942806144032,-0.08009202813711114,1356155754.9106762,1444967292.0182636,36826.02007970283,38012.72539582322,1.529578009701724,1.5059474188241855,15935.979836790966,15803.66709594895
57,30.865999999999985,5,laplace,temp_forest_mod,1000,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08896485911568908,-0.08018757025909129,1356287067.4816847,1445095110.0538335,36827.80291412569,38014.406611886414,1.5297651061825068,1.506049843706576,15934.122607535603,15801.470024421838
58,21.113000000000284,5,laplace,temp_forest_mod,300,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08877829611530985,-0.08002480467193474,1356054706.4623492,1444877359.2107754,36824.64808334696,38011.54244714065,1.5294062029506568,1.5058466539722364,15936.248563440522,15804.42678528153
59,26.970000000000255,5,laplace,temp_forest_mod,500,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.0887973026824187,-0.08004509707103646,1356078378.815916,1444904506.7613678,36824.96950190069,38011.89954160891,1.529419933738711,1.5058478920809963,15935.095010238401,15803.335689053887
60,40.22900000000027,5,laplace,temp_forest_mod,1000,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08884765320329713,-0.0800983441447618,1356141089.5266764,1444975741.6912854,36825.82096201898,38012.836538349584,1.5294553603025463,1.5058562691332344,15932.389043837464,15800.854542957131
61,25.384000000000015,5,laplace,temp_forest_mod,300,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08874903198277417,-0.08000535563506217,1356018258.4868548,1444851339.9259274,36824.15319443007,38011.200190548145,1.5293367477743196,1.505822580175591,15935.565448503716,15804.271741160432
62,36.60699999999997,5,laplace,temp_forest_mod,500,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08875008449891508,-0.08001385612301748,1356019569.3776684,1444862712.0375082,36824.17099375991,38011.34977921079,1.5293033634505382,1.5058046286695916,15933.946504248686,15803.083647296855
63,68.0640000000003,5,laplace,temp_forest_mod,1000,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08875394854026197,-0.08003344315174266,1356024381.9749374,1444888915.9304345,36824.23633933143,38011.69446276283,1.5292300655768332,1.505769677937783,15930.19111962914,15800.371783383029
64,44.52099999999973,5,laplace,temp_forest_mod,300,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08867899300888293,-0.07997210702840762,1355931026.1453211,1444806859.3188405,36822.9687307436,38010.61508735212,1.5291617485111022,1.5058033057553957,15933.85741351666,15804.220187532075
65,75.22699999999986,5,laplace,temp_forest_mod,500,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08863171497294964,-0.07995965508045466,1355872142.1618984,1444790200.8702593,36822.16916698279,38010.39595782,1.5290103877620835,1.5057742467657516,15931.09099442945,15803.007201155617
66,133.6199999999999,5,laplace,temp_forest_mod,1000,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08851756500849617,-0.07992237750000064,1355729970.3376694,1444740330.22676,36820.23859696824,38009.73993895196,1.5286514434380782,1.5057180957852956,15924.489469555756,15800.268714132268
67,93.86400000000049,5,laplace,temp_forest_mod,300,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08855739470468671,-0.0799353464145276,1355779577.541605,1444757680.2828813,36820.912231252565,38009.968169979846,1.528864087767877,1.5058063327080093,15930.792692765335,15804.277367595196
68,158.75900000000001,5,laplace,temp_forest_mod,500,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08843032810167029,-0.07989671621584948,1355621318.2654333,1444706000.081454,36818.763127859595,38009.2883395816,1.5285153998880516,1.5057803944934343,15925.986497139036,15803.121721494834
69,294.96999999999935,5,laplace,temp_forest_mod,1000,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08811928316179474,-0.07980124880203321,1355233917.12404,1444578281.9918613,36813.50183185566,38007.608211933846,1.527664793231319,1.5057327556326356,15914.272621282731,15800.53390718922
70,227.36299999999937,5,laplace,temp_forest_mod,300,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08824361598842612,-0.0798477636810162,1355388771.5285802,1444640510.4658911,36815.605000170515,38008.42683492558,1.5281435245395802,1.5058340309281504,15923.198076253633,15804.438563853966
71,357.2649999999994,5,laplace,temp_forest_mod,500,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08790561983230938,-0.07974566779503034,1354967803.1092944,1444503924.6824057,36809.887300958886,38006.63000954446,1.5273098451541318,1.5058305037893656,15913.244329558845,15803.400396454488
72,982.2389999999996,5,laplace,temp_forest_mod,1000,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08707027583076132,-0.0794964050216016,1353927396.4729242,1444170456.2877326,36795.75242433458,38002.242779706205,1.5252575907106212,1.5058301520849622,15888.701454997574,15801.047606888134
73,22.81500000000051,5,huber,temp_forest_mod,300,1,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.06563789199926462,-0.059032734960279276,1327233729.7557373,1416793776.2058845,36431.21916373013,37640.32114908007,1.5500727335197741,1.5282706392276177,15988.552999914038,15877.807250934866
74,29.802999999999884,5,huber,temp_forest_mod,500,1,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.05522822522633919,-0.04959635678555596,1314268668.2087762,1404169613.2064521,36252.84358790047,37472.25124283904,1.5636534320922535,1.5426240357819336,16051.392318002405,15949.970681835395
75,56.75300000000061,5,huber,temp_forest_mod,1000,1,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.03890294994347676,-0.03488774931500216,1293935817.6545305,1384492163.3666062,35971.31937606029,37208.76460414409,1.5900783524708861,1.5702990708767854,16211.73864687993,16127.62523665419
76,25.895000000000437,5,huber,temp_forest_mod,300,2,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.06503879204374496,-0.058805559407177244,1326487561.0295398,1416489856.507167,36420.97693678109,37636.28377652564,1.5494563643534371,1.5280884440169846,15991.47845488494,15883.030112767263
77,34.376000000000204,5,huber,temp_forest_mod,500,2,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.05421508777900974,-0.0491625932102846,1313006822.8830142,1403589316.1924865,36235.436010665224,37464.50741958963,1.5627947686358883,1.5424070004004269,16054.972471687423,15958.283223184791
78,69.30000000000109,5,huber,temp_forest_mod,1000,2,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.037465569299640844,-0.03433136146753624,1292145584.6989267,1383747817.3106024,35946.426591511525,37198.760964723035,1.5889002520983067,1.5700093755449245,16214.10869102813,16136.932302575991
79,31.855999999999767,5,huber,temp_forest_mod,300,3,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.06465530817830079,-0.058755772589692334,1326009938.4479332,1416423250.7726877,36414.41937540585,37635.398905454524,1.5488034972947047,1.5279908567223917,15985.400227642216,15883.588367764522
80,44.97400000000016,5,huber,temp_forest_mod,500,3,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.053609973171471426,-0.04907458749640403,1312253163.0108168,1403471580.504457,36225.035031188265,37462.93609028071,1.561838741682448,1.5422617645027188,16045.690819417941,15959.339395772173
81,93.05799999999908,5,huber,temp_forest_mod,1000,3,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.03643053180997291,-0.03417493116878423,1290856463.2457926,1383538541.9347188,35928.49096811321,37195.94792359403,1.5872894144486733,1.5697278502254153,16197.57643821329,16139.177507420398
82,58.89899999999943,5,huber,temp_forest_mod,300,5,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.0635434065825149,-0.058519964537662617,1324625084.0680578,1416107782.3556445,36395.3992156709,37631.207559094415,1.5468030963026802,1.52791850580628,15965.551629136053,15882.767463515711
83,90.40599999999904,5,huber,temp_forest_mod,500,5,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.05183621801120508,-0.04875226746030803,1310043981.3603625,1403040374.7390332,36194.52971597176,37457.18054978288,1.5588887868397643,1.5421573710356602,16013.615341692961,15958.086028848544
84,186.28699999999844,5,huber,temp_forest_mod,1000,5,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.033251120809466794,-0.03364109149824546,1286896561.3388593,1382824361.251022,35873.34053777065,37186.34643590335,1.5825401301641044,1.5695820210574085,16138.688871119191,16137.531631232207
85,112.90700000000106,5,huber,temp_forest_mod,300,7,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.06145803277430284,-0.05821144960329838,1322027786.7326415,1415695045.313205,36359.700036340255,37625.72318658081,1.5431309206912482,1.527931830399183,15929.297306506707,15882.488058299221
86,202.8040000000001,5,huber,temp_forest_mod,500,7,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.0485131108685708,-0.04829103582632155,1305905108.3713195,1402423330.4429986,36137.309091454496,37448.94298165168,1.5534336529928294,1.5422452934295954,15954.696121099763,15958.600918547254
87,623.2360000000008,5,huber,temp_forest_mod,1000,7,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.027374183862508783,-0.03303753537479048,1279576937.1004453,1382016912.5942686,35771.17466760695,37175.488061278615,1.5736394454223241,1.569777079588367,16029.039687456336,16138.85773762678
88,500.84399999999914,5,huber,temp_forest_mod,300,10,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.056285240158982175,-0.05762100555240157,1315585162.190449,1414905138.2320611,36270.99615657735,37615.22481964,1.5340039063590925,1.5281854573875486,15838.373094587234,15884.22741169365
89,935.6949999999997,5,huber,temp_forest_mod,500,10,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.04045063166148344,-0.04745210675047362,1295863428.7074847,1401300995.4536235,35998.10312651883,37433.95511368821,1.5400888200759626,1.542761018049185,15808.683537006198,15963.097548462092
90,1830.0049999999992,5,huber,temp_forest_mod,1000,10,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.012893629349097768,-0.031821899450835245,1261541654.6465635,1380390612.1463823,35518.18765993788,37153.60833279027,1.551932360452335,1.570907472486629,15757.254255741196,16147.644389530775
91,21.921000000002095,5,huber,temp_forest_mod,300,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08591039927876842,-0.07741767984845005,1352482790.1073701,1441389498.919239,36776.11711569575,37965.63576340108,1.5312323930402139,1.5079118910547413,15938.59490608977,15809.063052708552
92,32.15299999999843,5,huber,temp_forest_mod,500,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08408763640383587,-0.07576392244096786,1350212570.188277,1439177071.3663144,36745.23874175098,37936.48733562867,1.5325117249771942,1.5093323182183056,15939.757575863106,15811.957566209094
93,53.99099999999817,5,huber,temp_forest_mod,1000,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.07977628375974821,-0.07185460354597062,1344842854.3654199,1433947111.5201309,36672.0991267942,37867.494127815364,1.5358554098164439,1.513006065917502,15944.849246025986,15820.919893663257
94,27.512000000002445,5,huber,temp_forest_mod,300,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08585546865533034,-0.07740808351873274,1352414374.9573731,1441376660.770078,36775.18694659992,37965.466687110245,1.5311497279503836,1.5078820726716247,15938.895536096772,15809.582476759988
95,36.300999999999476,5,huber,temp_forest_mod,500,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.08400001422956138,-0.07574847565988718,1350103438.2720373,1439156406.3740294,36743.753731376404,37936.21497163402,1.5323759543057605,1.5092849273621003,15940.284674980634,15812.790656051946
96,79.59499999999753,5,huber,temp_forest_mod,1000,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.07961328605079498,-0.07182569608332678,1344639843.5126526,1433908438.5765972,36669.33110260743,37866.98348926935,1.5355969483398153,1.5129201852805005,15945.963622312167,15822.642142467364
