mod_num,time_to_create,nfolds,ntrees,max_depth,mtries,min_split_improvement,sample_rate,categorical_encoding,histogram_type,seed,col_sample_rate_per_tree,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
53,8.286000000000058,5,100,20,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.016004254838220433,0.014437975818761162,1225549835.1927466,1318503286.848092,35007.85390726982,36311.200570183464,1.7924509138494604,1.7778886560750062,18612.220148663517,18600.164445737184
54,10.273000000000138,5,200,20,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.017217009912898096,0.014661128410855873,1224039369.5335114,1318204749.1417615,34986.27401615541,36307.08951626062,1.7919775686006063,1.777624648702215,18614.639024156215,18604.6826205377
55,8.272999999999229,5,100,30,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.016001203193390934,0.014437399167053,1225553635.9640775,1318504058.3035195,35007.908191779716,36311.21119301199,1.7924483044794415,1.7778899751330777,18612.153178211793,18600.16645017913
56,10.311999999999898,5,200,30,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.017210560181441625,0.014665823732938121,1224047402.563494,1318198467.6521685,34986.38881856048,36307.00301115707,1.7919773150813088,1.7776233544015536,18614.630170730372,18604.658493825704
57,9.259999999999309,5,100,3,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02922023851406863,0.024663247858398685,1209089554.0426662,1304823726.8991601,34771.96505868868,36122.343873275444,1.7873788049725725,1.777119482514756,18684.495183333467,18727.06410313094
58,10.298999999999978,5,200,3,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.029485754792867858,0.025052242129390723,1208758858.068295,1304303323.0967772,34767.20952374946,36115.13980447504,1.7865467318207373,1.7761699406438827,18664.9092288023,18711.650710358903
59,11.521999999999935,5,100,5,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.03140289904721083,0.029002993782331954,1206371087.7588162,1299017933.7330272,34732.85314739945,36041.89137285982,1.7855425090203345,1.776734974652255,18736.688016697288,18785.725891641363
60,11.350000000000364,5,200,5,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.03234648299745646,0.02924891427484888,1205195870.1215448,1298688936.7041936,34715.931070929735,36037.3269916651,1.7847940607202755,1.7756771909859275,18704.75976404982,18762.958905434563
61,10.301000000000386,5,100,7,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02854029037202932,0.030217966098063154,1209936417.799459,1297392521.0726197,34784.14031997138,36019.33537799691,1.7853158448703348,1.7767925623332752,18801.378882194178,18841.33201695912
62,12.335000000000036,5,200,7,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.03049871239924129,0.031304573071558095,1207497236.7313612,1295938837.9649985,34749.06094747542,35999.15051726913,1.784186142557283,1.7751458872432526,18754.19794907371,18809.487747813124
63,11.27099999999973,5,100,10,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02186196227019932,0.027844624337130863,1218254160.9856505,1300567622.0158634,34903.497833106216,36063.38339667901,1.7857813035338312,1.7782113052614357,18912.27721089782,18937.780914465468
64,16.342999999999847,5,200,10,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02571562458494281,0.028994993833002525,1213454490.6233099,1299028636.214684,34834.67368331889,36042.039845362306,1.7848257187215628,1.776443172072773,18856.729403973903,18884.989636713774
65,21.472999999999956,5,100,15,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.006463696208181324,0.022202204956428773,1237432437.444008,1308116156.0671947,35177.15789321258,36167.888465698335,1.792115633227083,1.7838618913514055,19210.208487133532,19130.286019293257
66,36.623999999999796,5,200,15,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.013519862079646838,0.025240654691698006,1228644103.7917671,1304051261.2512612,35052.019967353765,36111.64993809146,1.791670034426967,1.781471075478871,19111.583272118456,19068.162757253227
67,35.69500000000062,5,100,20,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.00561777650748585,0.017227142524343875,1252479704.6383772,1314771887.526032,35390.39000404456,36259.78333534319,1.798593220832833,1.7900801170967389,19455.64767823234,19293.35783317319
68,70.1239999999998,5,200,20,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.004906264061807164,0.020428053493252718,1239372192.4883747,1310489649.0368607,35204.718327070514,36200.68575368236,1.797761795364131,1.7867545242028169,19307.702171585763,19194.266359324512
69,51.8070000000007,5,100,30,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.008199901923495734,0.01573999363617251,1255695697.5871248,1316761423.089474,35435.79683860834,36287.207430297996,1.8006639809854685,1.7920984254185888,19530.0755781287,19348.969293455553
70,109.20700000000033,5,200,30,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0031059152915811072,0.018794913531878676,1241614496.0242271,1312674494.1852353,35236.55056931974,36230.85003398672,1.7995635129665972,1.7891790260988707,19367.69885928048,19250.801105227583
71,9.310999999999694,5,100,3,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02943225592234222,0.02485484341832378,1208825489.9945793,1304567406.7799706,34768.16776873034,36118.795754841696,1.7870167598853994,1.77695541505658,18686.040994969193,18732.370216208685
72,10.278000000000247,5,200,3,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.029616653611019395,0.025181260543430728,1208595825.8338556,1304130719.852332,34764.864818288246,36112.75010093155,1.7863289781329075,1.7760807158931564,18666.88353427862,18715.775755581755
73,10.25,5,100,5,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.032321504323559624,0.029768969320549732,1205226980.631756,1297993197.3491101,34716.37914056931,36027.67266073553,1.7846297532199704,1.7765821468557257,18733.611747423816,18799.463167924616
74,11.274999999999636,5,200,5,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.03260894228793787,0.02956577106496905,1204868981.5737276,1298265039.7712932,34711.222703525265,36031.44515241226,1.7842445528279982,1.775507613326265,18709.64406368156,18776.286990260494
75,11.955999999999221,5,100,7,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.031465800153681944,0.03071101168223389,1206292745.5088134,1296732915.4797244,34731.72534598322,36010.17794290559,1.783810178405551,1.7762053472249604,18791.302795184307,18873.839423456127
76,12.189000000000306,5,200,7,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.032007926748407245,0.03141549345090011,1205617536.1269782,1295790446.6094546,34722.00363065153,35997.089418582924,1.7831014037382273,1.7747718780536843,18760.52138758394,18839.976357812968
77,12.305999999999585,5,100,10,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.022633260101817876,0.029192613663224787,1217293522.7561944,1298764256.714154,34889.73377307707,36038.372004214536,1.784451376548976,1.7770714795593239,18933.810428938526,18962.47801530534
78,16.355999999999767,5,200,10,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02640473040944946,0.0296073493308312,1212596221.1299639,1298209415.5905154,34822.35232045595,36030.673260300246,1.7842944912650938,1.776235984624306,18892.154372954643,18922.148443845417
79,22.45800000000054,5,100,15,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0038867425418814827,0.02238084340035862,1240641989.0671341,1307877170.2198305,35222.74817596058,36164.58447459103,1.7916814165854502,1.7827077169585595,19284.650966767775,19191.21130570464
80,38.67100000000028,5,200,15,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.013052721579564941,0.024022752655557533,1229225919.2779644,1305680593.3463612,35060.31829972404,36134.202542001134,1.7905794733142915,1.7813633951468837,19176.12603603914,19121.811623550766
81,39.978000000000975,5,100,20,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.009254992739552659,0.015469989743738921,1257009795.1145682,1317122639.3406086,35454.333939795964,36292.18427348523,1.8007690558658707,1.790887649739795,19565.640800144676,19423.1700847309
82,78.61699999999837,5,200,20,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.002964585197810843,0.01851179167982775,1241790520.2336605,1313053259.8877976,35239.04823109813,36236.07677284887,1.797648340996237,1.787658218251513,19401.635979817725,19302.651598797944
83,57.86399999999958,5,100,30,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.012567900204856874,0.013317598640174344,1261135964.580316,1320002148.366933,35512.47618204504,36331.83381508471,1.8039158826587134,1.7933672956268443,19677.77568146876,19504.374027325735
84,117.88400000000001,5,200,30,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,1.1045353017546944e-4,0.01615547193245237,1245345292.306698,1316205588.4633234,35289.45015591342,36279.54779849555,1.8016086914675402,1.791208006784062,19511.84890022549,19392.802681885616
85,8.295999999998457,5,100,3,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02453269737697472,0.019742269755486763,1214927806.1857994,1311407103.3321016,34855.81452477907,36213.35531723209,1.7874305451408599,1.7765200955529876,18712.515591438874,18744.231697702075
86,10.290999999999258,5,200,3,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02449827943318683,0.019635311960825463,1214970673.1448734,1311550193.4678361,34856.429437693034,36215.33091755253,1.7874312620079769,1.7765114985441053,18710.373260073105,18742.94046378606
87,8.31500000000051,5,100,5,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.024555321330917868,0.01984816624648622,1214899628.4389312,1311265433.0282316,34855.41031804003,36211.39921389716,1.7873559056590165,1.7764155728098492,18710.510665729667,18742.920607155633
88,10.290999999999258,5,200,5,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02447798216107222,0.020062620743247384,1214995953.0494027,1310978531.796324,34856.79206481002,36207.43752043665,1.7873511968086353,1.7763744835720503,18709.16772660539,18741.161881112308
89,8.304000000000087,5,100,7,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.024536102673851867,0.019541641496062412,1214923564.9469047,1311675507.5654175,34855.75368496433,36217.061001210706,1.7874141876976621,1.7764030781054068,18714.111761189113,18744.746075126557
90,10.294999999998254,5,200,7,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02456613421619358,0.02008385680416558,1214886161.1756501,1310950121.7973251,34855.21712994556,36207.04519561525,1.787363335411617,1.7762805879928492,18711.60378650779,18740.020082655043
91,9.270000000000437,5,100,10,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02446738881294086,0.01981278652177454,1215009146.8829334,1311312764.6848657,34856.981322009706,36212.05275436433,1.787485810895891,1.7762381680627373,18716.39096020704,18741.13032597799
92,10.27100000000064,5,200,10,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02460670273477139,0.020266691315444563,1214835633.7810943,1310705522.3726761,34854.49230416496,36203.667250330815,1.787337904943497,1.7761836849246444,18711.04377065511,18738.397131696664
93,9.254000000000815,5,100,15,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.024574125698896054,0.019578800328142965,1214876207.9209158,1311625795.7857106,34855.07434966845,36216.37469137007,1.7876450048386907,1.7763790710324134,18720.827566624706,18745.227305756685
94,11.322000000000116,5,200,15,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.024657413982832277,0.020132702873823738,1214772473.7908108,1310884774.612862,34853.58624002429,36206.14277457435,1.7874891450945927,1.7763343125808793,18715.788914109224,18742.38098186044
95,9.287000000000262,5,100,20,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.024532616684986852,0.0195437490692405,1214927906.6862872,1311672688.0146492,34855.81596643933,36217.02207546403,1.787693646138807,1.7764129077965063,18722.08058303442,18745.631187991134
96,12.307000000000698,5,200,20,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02463499938918201,0.020107580150266702,1214800390.7830224,1310918384.2617445,34853.98672724574,36206.60691450864,1.7876087231237752,1.7764099562840685,18717.972693427346,18743.96543674825
97,9.248000000001412,5,100,30,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02452646168013939,0.019545429819911697,1214935572.6393297,1311670439.4750037,34855.9259328931,36216.991032870246,1.7876884363311012,1.77640972146695,18722.050215882766,18745.6247690868
98,12.304999999998472,5,200,30,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,0.024635987446709584,0.020106395409126954,1214799160.1743069,1310919969.230573,34853.969073468616,36206.62880234188,1.7876375050326536,1.7764177989616095,18718.25757551522,18743.939385059522
99,9.286000000000058,5,100,3,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.03382093575201617,0.02955733108503733,1203359464.48744,1298276330.9341097,34689.471954577806,36031.60183691685,1.7836993892599717,1.7761138831774264,18745.642758590744,18835.156896303204
100,10.299000000000888,5,200,3,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.033543649416449606,0.029188428735691607,1203704819.8657796,1298769855.3883848,34694.44941003935,36038.44968070054,1.7828481291755565,1.7752206547909604,18738.2768225662,18820.475490723857
101,9.273999999999432,5,100,5,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.03463708545541577,0.03450312977261083,1202342964.020429,1291659749.0593443,34674.817433123266,35939.66818237676,1.7815902151589824,1.7748012070168342,18769.206159524994,18877.976943197977
102,13.011000000000422,5,200,5,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.03461167045492386,0.03492247435472828,1202374617.9679358,1291098742.0437756,34675.27387012157,35931.8624906054,1.7811202947242575,1.7738678970767254,18758.086289041978,18858.394134676844
