3.476479053497314453e-01,-2.897894382476806641e-01
6.857570260763168335e-02,1.343719363212585449e-01
-2.113445848226547241e-01,-1.991835534572601318e-01
-3.096686601638793945e-01,-1.765480935573577881e-01
-1.040355339646339417e-01,4.830956831574440002e-02
-3.799994885921478271e-01,1.124859154224395752e-01
1.892597824335098267e-01,-4.313790202140808105e-01
-8.795024454593658447e-02,-3.091700375080108643e-01
3.495413437485694885e-02,1.606484800577163696e-01
-1.253379881381988525e-01,4.247702658176422119e-01
-1.204015612602233887e-01,-1.314021348953247070e-01
-3.766209483146667480e-01,-1.115128919482231140e-01
-4.608048871159553528e-02,-1.258545089513063431e-04
7.534039020538330078e-02,3.359981998801231384e-02
-3.361482620239257812e-01,2.073984891176223755e-01
2.638899907469749451e-02,-1.087913475930690765e-02
-1.651657670736312866e-01,1.072650775313377380e-01
1.939661502838134766e-01,-4.225950688123703003e-02
-1.285543888807296753e-01,-1.481174081563949585e-01
3.160721659660339355e-01,9.420410543680191040e-02
-4.100194945931434631e-02,1.907522827386856079e-01
2.483061142265796661e-02,1.022900417447090149e-01
-1.167870983481407166e-01,-1.181382536888122559e-01
4.436270594596862793e-01,1.737584024667739868e-01
2.347541414201259613e-02,2.513654530048370361e-01
5.098290368914604187e-02,-4.082226753234863281e-01
-4.455309212207794189e-01,2.506537735462188721e-01
1.929224878549575806e-01,4.089889526367187500e-01
-9.035021811723709106e-02,-1.660403311252593994e-01
-9.938709437847137451e-02,8.282427489757537842e-02
-2.096388190984725952e-01,3.234441578388214111e-01
3.733476102352142334e-01,8.696183562278747559e-02
1.516585201025009155e-01,-1.360682398080825806e-01
-3.725220263004302979e-02,-3.062807321548461914e-01
-1.976148784160614014e-01,-1.703363507986068726e-01
1.749109663069248199e-02,3.298003226518630981e-02
4.571876674890518188e-02,2.533887624740600586e-01
2.359838336706161499e-01,1.855433881282806396e-01
3.040040135383605957e-01,1.226554885506629944e-01
3.014596104621887207e-01,-1.374961286783218384e-01
-4.185208380222320557e-01,4.056214094161987305e-01
1.422249823808670044e-01,1.687837392091751099e-01
-2.040783613920211792e-01,-3.079145774245262146e-02
1.724794507026672363e-02,-4.031898677349090576e-01
4.216652214527130127e-01,4.250201880931854248e-01
3.763968646526336670e-01,-2.038874179124832153e-01
-2.121832370758056641e-01,1.553084850311279297e-01
1.290905848145484924e-02,-3.155727386474609375e-01
-4.042204618453979492e-01,-1.140756830573081970e-01
1.545780003070831299e-01,-3.192497789859771729e-01
-3.510166704654693604e-01,-1.102642640471458435e-01
2.589881122112274170e-01,8.675042539834976196e-02
-4.171903133392333984e-01,4.418925642967224121e-01
-1.585739850997924805e-01,2.559310495853424072e-01
1.853953748941421509e-01,-7.275825738906860352e-02
2.379023097455501556e-02,9.282890707254409790e-02
1.431626826524734497e-01,1.885874271392822266e-01
9.152342379093170166e-02,-3.635200262069702148e-01
2.184271067380905151e-01,-1.351777762174606323e-01
-9.308672696352005005e-02,1.637507528066635132e-01
-1.174309849739074707e-01,7.813099771738052368e-02
2.929016351699829102e-01,7.825340330600738525e-02
1.829713732004165649e-01,3.105710148811340332e-01
-3.957247138023376465e-01,-4.402419924736022949e-01
3.330575823783874512e-01,1.327231973409652710e-01
-4.519029334187507629e-02,-1.638279408216476440e-01
-1.278503537178039551e-01,-1.625606566667556763e-01
3.944208323955535889e-01,-1.534354686737060547e-01
3.766078501939773560e-02,1.860806047916412354e-01
-2.392703443765640259e-01,-3.000658750534057617e-01
-4.519423842430114746e-01,3.293408155441284180e-01
-2.849303483963012695e-01,4.058800637722015381e-01
8.435396105051040649e-02,-3.949986994266510010e-01
-3.431648313999176025e-01,1.630369871854782104e-01
3.087822496891021729e-01,-3.449264764785766602e-01
2.809489965438842773e-01,-4.019766151905059814e-01
-3.408592641353607178e-01,1.084335744380950928e-01
2.777337729930877686e-01,3.743197321891784668e-01
-1.585924178361892700e-01,-3.579037189483642578e-01
-4.644086211919784546e-02,3.981207311153411865e-01
-2.967893183231353760e-01,2.404638826847076416e-01
3.976287841796875000e-01,-8.300785720348358154e-02
2.323220074176788330e-01,8.453004062175750732e-02
1.788630187511444092e-01,-2.778964936733245850e-01
-4.609748125076293945e-01,-1.753296852111816406e-01
1.418595761060714722e-01,-1.262692809104919434e-01
-3.854279816150665283e-01,2.577337026596069336e-01
2.880430519580841064e-01,1.142436917871236801e-02
-3.799442946910858154e-01,-9.732515364885330200e-02
9.372102469205856323e-02,-5.164804682135581970e-02
-3.192296922206878662e-01,-1.259826570749282837e-01
2.811507284641265869e-01,3.709027171134948730e-01
-4.462363719940185547e-01,-4.316164553165435791e-01
2.755257189273834229e-01,8.866883814334869385e-02
1.774866878986358643e-01,-3.782814443111419678e-01
1.430729962885379791e-02,4.461175203323364258e-01
-4.112369418144226074e-01,-4.522815644741058350e-01
4.072496891021728516e-01,-3.378756940364837646e-01
-4.103155732154846191e-01,-3.310960829257965088e-01
-5.480856075882911682e-02,2.300247102975845337e-01
2.889379858970642090e-01,-3.740073442459106445e-01
-4.137056171894073486e-01,3.785869181156158447e-01
-2.508110404014587402e-01,-3.372883796691894531e-01
3.750356435775756836e-01,1.729170083999633789e-01
-4.200651124119758606e-02,1.447054892778396606e-01
-2.851742506027221680e-01,4.103049635887145996e-02
-2.380153238773345947e-01,-3.013209104537963867e-01
2.419067323207855225e-01,3.214421123266220093e-02
4.439824223518371582e-01,2.602917253971099854e-01
2.413875162601470947e-01,-3.636190593242645264e-01
-1.717336624860763550e-01,9.511408209800720215e-02
2.797700762748718262e-01,1.744524687528610229e-01
1.027272827923297882e-02,-3.004666268825531006e-01
-2.060940414667129517e-01,-4.533330798149108887e-01
1.021194905042648315e-01,4.513290524482727051e-01
-2.718250155448913574e-01,-1.154811009764671326e-01
-1.177776381373405457e-01,-3.161547482013702393e-01
-4.555301070213317871e-01,-3.691980838775634766e-01
-1.416999101638793945e-01,-1.785925328731536865e-01
-2.805659770965576172e-01,-1.166982799768447876e-01
-1.001693308353424072e-01,1.708333641290664673e-01
-3.909597992897033691e-01,-2.944079339504241943e-01
-4.143515527248382568e-01,-1.716061532497406006e-01
2.340874522924423218e-01,-1.508380770683288574e-01
