6.997787952423095703e-01,-5.839608907699584961e-01
1.368566304445266724e-01,2.694621682167053223e-01
-4.191980957984924316e-01,-4.006743133068084717e-01
-6.116812825202941895e-01,-3.553792834281921387e-01
-1.936721354722976685e-01,9.887050092220306396e-02
-7.431035041809082031e-01,2.261343896389007568e-01
3.515288233757019043e-01,-8.541235327720642090e-01
-1.726982593536376953e-01,-6.227266192436218262e-01
7.039193063974380493e-02,3.184251785278320312e-01
-2.483743578195571899e-01,8.601621389389038086e-01
-2.333963960409164429e-01,-2.666719555854797363e-01
-7.449361085891723633e-01,-2.359895706176757812e-01
-8.095840364694595337e-02,1.602534949779510498e-02
1.458390504121780396e-01,4.740078374743461609e-02
-6.583164334297180176e-01,4.209688007831573486e-01
7.002527266740798950e-02,-6.974725052714347839e-03
-3.486621379852294922e-01,2.226478457450866699e-01
3.835136294364929199e-01,-7.857623696327209473e-02
-2.640117108821868896e-01,-2.821869850158691406e-01
6.408544182777404785e-01,1.668563783168792725e-01
-9.749992936849594116e-02,3.656676411628723145e-01
5.586617067456245422e-02,1.910599023103713989e-01
-2.321445792913436890e-01,-2.384316027164459229e-01
9.183986186981201172e-01,3.430491387844085693e-01
4.155768826603889465e-02,4.823518097400665283e-01
9.311303496360778809e-02,-8.352777957916259766e-01
-9.012579321861267090e-01,5.022566914558410645e-01
3.935311734676361084e-01,8.139798641204833984e-01
-1.705105751752853394e-01,-3.166440129280090332e-01
-1.924252957105636597e-01,1.549820154905319214e-01
-4.296299219131469727e-01,6.419614553451538086e-01
7.531576752662658691e-01,1.644439995288848877e-01
3.129897117614746094e-01,-2.682323753833770752e-01
-7.641509175300598145e-02,-6.172626614570617676e-01
-4.072000086307525635e-01,-3.378306627273559570e-01
5.490448698401451111e-02,7.819580286741256714e-02
1.066385656595230103e-01,5.244468450546264648e-01
4.763794541358947754e-01,3.772262036800384521e-01
5.969069600105285645e-01,2.390767037868499756e-01
6.153424978256225586e-01,-2.584467828273773193e-01
-8.261209130287170410e-01,8.150811195373535156e-01
2.759593725204467773e-01,3.380286395549774170e-01
-4.246182739734649658e-01,-5.856478959321975708e-02
3.812331706285476685e-02,-8.201246261596679688e-01
8.542314171791076660e-01,8.792152404785156250e-01
7.494876980781555176e-01,-4.268600940704345703e-01
-4.135070741176605225e-01,3.188344538211822510e-01
2.140645310282707214e-02,-6.261097788810729980e-01
-8.043825626373291016e-01,-2.374125719070434570e-01
2.817461788654327393e-01,-6.507490873336791992e-01
-7.209373116493225098e-01,-2.496957480907440186e-01
5.086355805397033691e-01,1.631393879652023315e-01
-8.228559494018554688e-01,9.054882526397705078e-01
-3.331413865089416504e-01,5.156216025352478027e-01
3.549527227878570557e-01,-1.245816349983215332e-01
4.825299978256225586e-02,1.862698942422866821e-01
2.991611361503601074e-01,3.819373250007629395e-01
