mod_num,time_to_create,nfolds,ntrees,max_depth,mtries,min_split_improvement,sample_rate,categorical_encoding,histogram_type,seed,col_sample_rate_per_tree,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
19,29.249000000000024,5,100,7,-1,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0016280495230114322,0.0019578990730195756,15649620.547583127,15210271.5386758,3955.9601296756173,3900.0348124953707,NaN,1.063536306590588,2470.0626114257584,2464.1676699444647
20,31.533000000000015,5,200,7,-1,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0018085498436594127,0.001877598502883271,15646791.179705245,15211495.328208676,3955.602505270878,3900.1917040331077,NaN,1.0635253779267806,2469.623893574364,2464.1039221237206
21,28.533000000000015,5,100,10,-1,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0014224926910896274,0.0018611698727469816,15652842.679794477,15211745.702341339,3956.3673590548283,3900.223801571051,NaN,1.0637262600290094,2470.4827174768566,2464.6783439937954
22,34.6099999999999,5,200,10,-1,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0017505632606736876,0.0018237703880329414,15647700.12753791,15212315.674607417,3955.717397329833,3900.296870060972,NaN,1.0636948524686574,2470.108220860163,2464.6444326275173
23,35.04000000000019,5,100,15,-1,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.001093466242221397,0.0014674046259034457,15658000.215593081,15217746.728071036,3957.0191073070496,3900.993043837817,NaN,1.0643201657932049,2472.882438794187,2466.780553905472
24,48.886999999999944,5,200,15,-1,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0016508244579275244,0.0017906486350248718,15649263.547279522,15212820.453771163,3955.9150075904718,3900.361579875789,NaN,1.064067231280095,2471.7720586759615,2465.9385207904743
25,50.700000000000045,5,100,20,-1,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,6.179059082899174e-4,0.0012917333610158455,15665454.690621104,15220423.977495685,3957.960925858302,3901.3361784772774,NaN,1.0648843928119045,2474.771309689285,2468.674944213429
26,82.11599999999999,5,200,20,-1,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0014814159285801987,0.0018823072301732413,15651919.049770895,15211423.566686174,3956.2506303027485,3900.182504279277,NaN,1.06441171706797,2473.141563838192,2466.994351659418
27,73.06500000000005,5,100,30,-1,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,2.2431837323244608e-4,0.0011713470676778526,15671624.23051349,15222258.677865043,3958.740232765152,3901.571308827386,NaN,1.065130321448776,2475.8968039499546,2469.484431410494
28,123.21900000000005,5,200,30,-1,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0013332642530257122,0.0018087607005302653,15654241.34809349,15212544.423898067,3956.5441167884746,3900.3261945506642,NaN,1.0646107634449704,2473.8123342483477,2467.665903336774
29,29.073000000000093,5,100,3,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.004063761726032511,0.003775604630113616,15611440.416698856,15182569.505790532,3951.1315362436185,3896.481682978958,NaN,1.062188940378334,2466.84747501391,2462.015736245087
30,32.547000000000025,5,200,3,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.00403998709540887,0.0037924719466322365,15611813.087373089,15182312.446029086,3951.178695955561,3896.448696701791,NaN,1.0619902354492514,2466.340225563467,2461.4093501223397
31,30.06399999999985,5,100,5,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.004682826760146197,0.004442623306636584,15601736.48533988,15172404.06769743,3949.903351392269,3895.1770264902507,NaN,1.0614966242970503,2465.3953848633378,2461.188484202624
32,36.23299999999995,5,200,5,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.004790346548986357,0.004483441322896797,15600051.097548384,15171781.996634085,3949.690000183354,3895.097174222241,NaN,1.061337975078433,2464.908470544714,2460.509893024558
33,31.786000000000058,5,100,7,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0038679758264835717,0.003962371101084217,15614509.388172908,15179723.164203193,3951.5198833072964,3896.1164207712263,NaN,1.0617359194692582,2466.9822501963486,2462.6692621907505
34,41.86500000000001,5,200,7,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.004452941222631734,0.0041665673190225405,15605339.973428423,15176611.191352421,3950.3594739502405,3895.71703173529,NaN,1.0615539232588769,2465.7956954684073,2462.037193891626
35,38.557000000000244,5,100,10,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.00125769078076865,9.299278776971898e-4,15694854.932154378,15225937.932909338,3961.673249039398,3902.042789733262,NaN,1.063537971658416,2477.9033501546573,2469.9262854538742
36,60.83600000000024,5,200,10,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.001470058460052881,0.001565103440804183,15652097.079685247,15216257.787371773,3956.273130066382,3900.80219792952,NaN,1.0632169847318034,2473.456495147741,2468.474037427776
37,99.59800000000041,5,100,15,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.02047004937248298,-0.009976500632167928,15996011.35150368,15392153.104592102,3999.5013878612017,3923.283459628185,NaN,1.0738447763485102,2525.0330245465907,2507.519104170447
38,193.60199999999986,5,200,15,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.01125581022826605,-0.007399448224208349,15851576.858754972,15352878.54206808,3981.4038803862854,3918.2749446750263,NaN,1.0727659989710059,2511.5797268867004,2502.8977523236485
39,289.0540000000001,5,100,20,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.042717547110036724,-0.025135970281930042,16344744.003256956,15623185.091660615,4042.8633421446434,3952.617498779842,NaN,1.0894597570628175,2592.0537247855896,2563.0011694333666
40,574.1110000000003,5,200,20,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.028098950627142072,-0.02013493876736927,16115595.450168869,15546968.820584182,4014.4234268657897,3942.9644711288206,NaN,1.0880434420251854,2570.814288585141,2555.9407163496694
41,638.6640000000002,5,100,30,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.058515923199865316,-0.03647900785770486,16592385.767386753,15796054.233594298,4073.375230369374,3974.425019244205,NaN,1.1025841983515672,2642.815882306939,2607.380901078141
42,1293.1769999999997,5,200,30,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.03991788827413534,-0.02953711167900397,16300858.957785064,15690258.97127694,4037.4322233054345,3961.0931535722484,NaN,1.1005368328341232,2617.584026432973,2598.2094067988332
43,27.503999999999905,5,100,3,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
44,28.510999999999513,5,200,3,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
45,26.4350000000004,5,100,5,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
46,28.52099999999973,5,200,5,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
47,26.48999999999978,5,100,7,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
48,28.465000000000146,5,200,7,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
49,26.506000000000313,5,100,10,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
50,28.450000000000728,5,200,10,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
51,27.561999999999898,5,100,15,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
52,29.5679999999993,5,200,15,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
53,27.545999999999367,5,100,20,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
54,28.579999999999927,5,200,20,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
55,27.604999999999563,5,100,30,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
56,29.164999999999964,5,200,30,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
57,27.54199999999946,5,100,3,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,8.029826606649193e-4,7.57281966220047e-4,15662553.58653313,15228569.07561481,3957.594419155799,3902.3799245607556,NaN,1.0641971660851273,2471.184366025903,2465.6285536585706
58,29.46099999999933,5,200,3,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,8.758935816444158e-4,8.002168646684682e-4,15661410.697606254,15227914.74303377,3957.4500246505013,3902.296086028554,NaN,1.064141820284451,2470.988298687784,2465.4799616408195
59,27.493999999999687,5,100,5,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,7.921890588603597e-4,7.988874377534705e-4,15662722.777757404,15227935.003646374,3957.615794611372,3902.2986820137658,NaN,1.0641867951772306,2471.1797449677833,2465.6260699852496
60,29.48399999999947,5,200,5,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,9.057304912098996e-4,8.296805206161606e-4,15660942.999858145,15227465.713672113,3957.3909334128393,3902.2385516101026,NaN,1.0641393489852686,2470.965385093645,2465.4869031463154
61,29.912999999999556,5,100,7,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,7.717485984578554e-4,8.023908443243188e-4,15663043.184845129,15227881.611344382,3957.6562742164874,3902.2918408730507,NaN,1.0641960651651199,2471.282851223524,2465.623641480392
62,29.462999999999738,5,200,7,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,8.932396463559034e-4,8.123681169708297e-4,15661138.795605602,15227729.55661039,3957.415671319555,3902.2723580768156,NaN,1.064161985710991,2471.0166132594236,2465.5413519874314
63,27.470000000000255,5,100,10,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,6.767401408996898e-4,7.373848929073112e-4,15664532.45576153,15228872.309203485,3957.8444203583254,3902.4187767592916,NaN,1.0642311604751904,2471.4126101484194,2465.8328961717357
64,30.534999999999854,5,200,10,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,8.668502773334641e-4,7.725451356388469e-4,15661552.452671483,15228336.463231841,3957.467934509575,3902.350120534015,NaN,1.0641962162219545,2471.0749536157637,2465.6644591700738
65,28.54199999999946,5,100,15,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,6.690683925171248e-4,7.239558498203236e-4,15664652.711494943,15229076.969299154,3957.8596124035203,3902.444998882003,NaN,1.0642988935336586,2471.5568042176437,2465.913001511611
66,37.860999999999876,5,200,15,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,8.828307046025996e-4,7.942181415785399e-4,15661301.957229547,15228006.164234338,3957.43628593431,3902.307799781347,NaN,1.064231825684026,2471.2323629330162,2465.7428927209435
67,29.472999999999956,5,100,20,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,6.172727417940171e-4,6.779471120091918e-4,15665464.615594856,15229778.147530623,3957.9621796569577,3902.5348361713086,NaN,1.0643268831753223,2471.690194253548,2465.9591155712737
68,39.66599999999926,5,200,20,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,8.542875418694473e-4,7.476687104090995e-4,15661749.37531435,15228715.582692137,3957.492814309882,3902.3986960191723,NaN,1.064265999047579,2471.2798529976526,2465.84741444292
69,31.48700000000008,5,100,30,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,5.692851311229763e-4,6.812826358972845e-4,15666216.828132106,15229727.313779205,3958.0572037468214,3902.528323251377,NaN,1.0643549769039182,2471.9143954256656,2465.991527799187
70,43.715000000000146,5,200,30,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,8.37158298656715e-4,7.793321137397058e-4,15662017.878607554,15228233.028938092,3957.5267375732983,3902.3368676907035,NaN,1.0642718419418693,2471.38950600854,2465.808780725989
71,28.499000000000706,5,100,3,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0034179155492416458,0.0032110831835766573,15621564.146230776,15191172.874809993,3952.4124463713015,3897.585518601227,NaN,1.0628589665960422,2468.481800706365,2463.1923090665528
72,32.574000000000524,5,200,3,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0033932179683009434,0.0031900324447875494,15621951.284280859,15191493.690387588,3952.4614209731203,3897.626674065589,NaN,1.0627059678798392,2468.076219405893,2462.7574229829675
73,29.472999999999956,5,100,5,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.00449465171708896,0.0040675567943904145,15604686.15556946,15178120.122652456,3950.2767188602697,3895.9106923352924,NaN,1.0621141016976028,2466.126684024397,2461.85911679353
74,35.56800000000021,5,200,5,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.004455144799863087,0.004067162277658132,15605305.432045823,15178126.135130906,3950.355102018782,3895.911463974882,NaN,1.0619668576942753,2465.9245673053047,2461.3221555368323
75,30.480999999999767,5,100,7,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.004624166731079682,0.004283518192007785,15602655.989534447,15174828.847167604,3950.019745461337,3895.48826813374,NaN,1.061813408788044,2466.4867362301256,2461.609154425919
76,40.349999999999454,5,200,7,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.004756339078847538,0.00459035469326885,15600584.169419246,15170152.625094583,3949.757482354992,3894.8880118810325,NaN,1.0616009035317744,2465.736886251615,2461.130245760937
77,35.850000000000364,5,100,10,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.002109607766293542,0.0029066858415391916,15642072.054483613,15195811.923827806,3955.005948729232,3898.1805914846746,NaN,1.0623522607015567,2469.9116175754684,2465.536086177259
78,55.10400000000027,5,200,10,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0035188687161290533,0.003590023637686346,15619981.691160688,15185397.780554306,3952.212252797247,3896.8445928153596,NaN,1.0620771818781956,2468.347108461678,2464.4374367475684
79,80.51299999999992,5,100,15,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.00878622955057029,-0.0039906295635938616,15812865.834773261,15300927.770246034,3976.539429550933,3911.640035873193,NaN,1.067223462018051,2493.861970172904,2484.0133353483475
80,154.08000000000084,5,200,15,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.004473027284336517,-0.0021825104651633787,15745255.78344992,15273371.836046614,3968.029206476424,3908.1161492522983,NaN,1.0667732014192137,2489.078293389763,2481.617439802622
81,215.03499999999985,5,100,20,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.02651838193440348,-0.015021426741601118,16090819.813915333,15469038.334128773,4011.3364124584878,3933.0698359079224,NaN,1.0771451116330373,2538.3714483599206,2520.7452624333964
82,444.72600000000057,5,200,20,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.017853182102055554,-0.0108196670413645,15954991.589494128,15405003.053531386,3994.3699865553426,3924.920770350834,NaN,1.0757669192408308,2527.4485914879456,2514.375697111735
83,496.02499999999964,5,100,30,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.040688161650358934,-0.02371428494495853,16312933.101144206,15601518.450546172,4038.9272215706246,3949.875751279548,NaN,1.085593397049438,2576.729120016379,2550.1268368133947
84,1002.0990000000002,5,200,30,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.028203111227156352,-0.018748134957948137,16117228.18220371,15525833.777791323,4014.6267799390407,3940.2834641420563,NaN,1.0845213543032612,2562.221230041151,2544.1178391187377
85,28.619000000000597,5,100,3,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
86,29.52599999999984,5,200,3,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
87,27.49200000000019,5,100,5,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
88,29.475000000000364,5,200,5,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
89,27.501000000000204,5,100,7,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
90,28.459000000000742,5,200,7,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
91,26.422999999998865,5,100,10,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
92,32.03399999999965,5,200,10,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
93,26.472999999999956,5,100,15,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
94,28.471999999999753,5,200,15,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
95,27.50199999999859,5,100,20,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
96,29.495999999999185,5,200,20,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
97,27.461999999999534,5,100,30,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-5.626366039734876e-10,-2.8716434000708446e-5,15675140.461339397,15240547.77780104,3959.184317676988,3903.9144173253903,NaN,1.0647254351534992,2472.5221779941385,2466.978840544163
98,29.49200000000019,5,200,30,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-7.028486681548429e-10,-2.8716434000708446e-5,15675140.463537242,15240547.77780104,3959.184317954551,3903.9144173253903,NaN,1.0647254351534992,2472.5233445423796,2466.978840544163
99,27.45299999999952,5,100,3,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0022918852716360405,0.002176728492061075,15639214.828986034,15206936.55422857,3954.644715898766,3899.6072307642175,NaN,1.0632384050248345,2468.7606798049205,2463.4576677709147
100,30.47099999999955,5,200,3,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.00227832795903693,0.002128212648875416,15639427.341765184,15207675.941022068,3954.671584564916,3899.7020323381207,NaN,1.0632556252855938,2468.697231093703,2463.440653645505
101,28.461999999999534,5,100,5,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.002375999771404458,0.002431276956016415,15637896.32238807,15203057.207602894,3954.4780088385965,3899.1097968129716,NaN,1.063208075358506,2468.6937593330317,2463.3586894283967
102,31.480999999999767,5,200,5,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0023940618853520723,0.002285711866997997,15637613.196215073,15205275.635591518,3954.442210503913,3899.394265214986,NaN,1.0632432730792238,2468.5591203105414,2463.4416587654687
