mod_num,time_to_create,nfolds,distribution,model_id,ntrees,max_depth,learn_rate,min_split_improvement,sample_rate,nbins,categorical_encoding,seed,col_sample_rate_per_tree,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
11,42.62799999999993,5,gaussian,temp_forest_mod,500,5,0.001,1e-4,0.632,56,Eigen,16,0.8,0.006492751985277767,0.0035377020214895083,0.924484525544656,0.9150560758789081,0.9615011833298261,0.9565856343678323,0.1140180410381989,0.1128170928407259,0.7632567820659597,0.7633000174742993
12,75.99800000000005,5,gaussian,temp_forest_mod,1000,5,0.001,1e-4,0.632,56,Eigen,16,0.8,0.01074841991601938,0.005126453464375902,0.9205245150307025,0.9135971178592983,0.9594396880631437,0.9558227439537617,0.11377949461419855,0.11271167352625898,0.7614164487073135,0.76234737183768575
13,37.625999999999976,5,gaussian,temp_forest_mod,300,7,0.001,1e-4,0.632,56,Eigen,16,0.8,0.007644554044412555,0.0026364964481272457,0.9234127435498207,0.9158836572507213,0.960943673453247,0.9570181070652327,0.11395562367974554,0.11286269566813695,0.7629198627755618,0.7637582370332191
14,53.813999999999965,5,gaussian,temp_forest_mod,500,7,0.001,1e-4,0.632,56,Eigen,16,0.8,0.011786073987378853,0.0037722012323264664,0.9195589507293277,0.9148407341363249,0.958936364275194,0.9564730702619519,0.11372429514442915,0.11279394601657028,0.7612113192083079,0.7631385178491417
15,105.40700000000015,5,gaussian,temp_forest_mod,1000,7,0.001,1e-4,0.632,56,Eigen,16,0.8,0.020311178087548565,0.00522248134125447,0.911626117994576,0.9135089350024359,0.9547911384143529,0.9557766135465107,0.1132469270555613,0.11268599574598942,0.7577077446130427,0.7621945506841706
16,56.774000000000115,5,gaussian,temp_forest_mod,300,10,0.001,1e-4,0.632,56,Eigen,16,0.8,0.01792517065871191,0.002763563878489639,0.9138463604238103,0.9157669706240066,0.9559531162268421,0.9569571414770918,0.11338260187223358,0.1128508590595314,0.758946512529509,0.7636756630650043
17,91.50300000000016,5,gaussian,temp_forest_mod,500,10,0.001,1e-4,0.632,56,Eigen,16,0.8,0.02810115999879359,0.0038255636095622103,0.9043773357178391,0.9147917312110643,0.9509875581298838,0.9564474534500389,0.11281169094996613,0.11278282369938294,0.7548710364229061,0.7630733377159524
18,182.94700000000012,5,gaussian,temp_forest_mod,1000,10,0.001,1e-4,0.632,56,Eigen,16,0.8,0.049651014746789235,0.004780030641218347,0.8843246312387654,0.9139152395883356,0.9403853631563847,0.9559891419824472,0.11159268350346827,0.11269551611175256,0.7461896561091973,0.7623144042055365
19,20.403999999999996,5,gaussian,temp_forest_mod,300,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,1.3321416714706658e-4,-2.324471899073366e-5,0.9304022421131322,0.9183261102368242,0.96457360637389,0.9582933320423471,0.11437224170367337,0.1130246543664615,0.7660223312059418,0.7651364521780022
20,26.875999999999976,5,gaussian,temp_forest_mod,500,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,2.182089960491851e-4,6.042032380715323e-5,0.9303231521978564,0.9182492802294007,0.9645326081568505,0.9582532443093531,0.1143674309992624,0.11302003194392769,0.7659834578091874,0.765093235651476
21,37.5619999999999,5,gaussian,temp_forest_mod,1000,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,4.2265230808535836e-4,2.621412271479606e-4,0.9301329123393086,0.9180640389627635,0.9644339854750602,0.9581565837391942,0.11435589645456826,0.11300894971452832,0.76588954078089,0.7649884213984974
22,22.435000000000173,5,gaussian,temp_forest_mod,300,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,2.274316894755879e-4,6.157906499870691e-5,0.9303145702399758,0.9182482161518437,0.9645281593815578,0.9582526890918928,0.1143670615174383,0.11301998441024108,0.7659790675723406,0.7650965235478472
23,28.461000000000013,5,gaussian,temp_forest_mod,500,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,3.723353944976582e-4,1.988436359665613e-4,0.9301797335457749,0.9181221654423267,0.9644582590997782,0.9581869157123398,0.11435891696368752,0.11301240809254665,0.7659124019272864,0.7650283963662677
24,47.70499999999993,5,gaussian,temp_forest_mod,1000,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,7.2032400293498e-4,5.29259049535602e-4,0.9298559210278401,0.9178187433937819,0.9642903717386377,0.9580285712826011,0.1143394414505048,0.11299422125652811,0.7657521448356851,0.7648627564728487
25,23.442000000000007,5,gaussian,temp_forest_mod,300,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,2.989659325327576e-4,1.0807549289815199e-4,0.9302480057525148,0.9182055182605714,0.9644936525205932,0.9582304097974408,0.11436310556693297,0.11301733817563277,0.7659487582230236,0.7650766699832897
26,32.552000000000135,5,gaussian,temp_forest_mod,500,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,4.892132277839467e-4,2.723993949196313e-4,0.9300709756595408,0.9180546188384237,0.9644018745624361,0.9581516679724685,0.11435246550780569,0.11300823164867418,0.7658628472858439,0.7649970972469962
27,54.034000000000106,5,gaussian,temp_forest_mod,1000,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,9.471373627899515e-4,6.66855124031529e-4,0.9296448652536706,0.9176923882629957,0.9641809297293069,0.9579626236252622,0.1143269126869882,0.11298631760021104,0.7656554781425711,0.7648033424577243
28,28.51200000000017,5,gaussian,temp_forest_mod,300,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,4.949087643750794e-4,1.6429695481257056e-4,0.9300656758135117,0.9181538898242282,0.9643991268212098,0.9582034699500039,0.11435229128706635,0.11301373275167483,0.7658683451848978,0.765047219552761
29,41.68199999999979,5,gaussian,temp_forest_mod,500,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,8.1041194821585e-4,3.613616148887555e-4,0.9297720918343272,0.9179729244079655,0.9642469039796432,0.95810903576157,0.11433472650239027,0.11300253400169447,0.7657313875117555,0.7649502009432626
30,73.01600000000008,5,gaussian,temp_forest_mod,1000,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0015768810507597042,8.383895960717425e-4,0.9290588722518572,0.9175348673400451,0.9638770005824692,0.957880403463838,0.11429214397789854,0.11297475516382872,0.7653977017778308,0.7647125810025079
31,35.62400000000025,5,gaussian,temp_forest_mod,300,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,8.535407755104751e-4,2.025549060593601e-4,0.9297319593304945,0.9181187573653182,0.9642260934710771,0.9581851373118445,0.11433248466683675,0.11301076005954372,0.7657305151079848,0.7650254278239904
32,53.78099999999995,5,gaussian,temp_forest_mod,500,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0014013938843994156,4.219219515542161e-4,0.9292221676581625,0.9179173115622659,0.9639617044562312,0.95808001313161,0.11430207981162857,0.11299789748586304,0.765504466735524,0.7649167852175291
33,102.31899999999996,5,gaussian,temp_forest_mod,1000,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.002746342892586573,9.502542711555817e-4,0.9279706573665162,0.9174321414759362,0.9633123363512565,0.9578267805171957,0.11422749649794289,0.1129661702640151,0.7649463791505631,0.7646516348747411
34,60.89900000000034,5,gaussian,temp_forest_mod,300,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.001950525149847393,2.2754552846182552e-4,0.9287111866276628,0.9180958083576982,0.9636966258256084,0.958173161989887,0.11427167145609976,0.11300891778716333,0.7653090409411891,0.7650113939031469
35,91.17799999999988,5,gaussian,temp_forest_mod,500,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0032090421707199335,4.652697871923017e-4,0.9275401035648506,0.9178775050382686,0.9630888347213099,0.958059238793859,0.11420185838796763,0.1129945800828327,0.7648101158156623,0.7648930629080397
36,179.28099999999995,5,gaussian,temp_forest_mod,1000,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.006334510823452599,0.0010282164864655607,0.9246317730918722,0.9173605484021661,0.9615777519742603,0.9577894071256824,0.11402834521668029,0.11295970805793257,0.763566734719008,0.7646064927604866
37,21.403999999999996,5,gamma,temp_forest_mod,300,1,0.001,1e-4,0.632,56,Eigen,16,0.8,0.001113335120945802,9.419760467793692e-4,0.929490213885095,0.9174397434088225,0.9641007280803676,0.9578307488323928,0.11431705691205586,0.1129717645362526,0.7655699593329867,0.7646257668683528
38,25.51800000000003,5,gamma,temp_forest_mod,500,1,0.001,1e-4,0.632,56,Eigen,16,0.8,0.0016665989519407676,0.0014654837088078354,0.9289753873940749,0.9169590038285292,0.9638336928091251,0.957579763689965,0.11428551229901389,0.11294246285112548,0.7653057188177573,0.7643497603832122
39,41.8390000000004,5,gamma,temp_forest_mod,1000,1,0.001,1e-4,0.632,56,Eigen,16,0.8,0.0027382426872388788,0.002476744201340475,0.9279781948198288,0.9160303585000852,0.963316248601584,0.9570947489669376,0.11422478880623016,0.11288621787420847,0.7647995882689328,0.7638248589063812
40,22.45699999999988,5,gamma,temp_forest_mod,300,2,0.001,1e-4,0.632,56,Eigen,16,0.8,0.0018946016251933928,0.0016349575717082843,0.9287632249326273,0.9168033751727694,0.9637236247662643,0.9574984987835592,0.11427356819549864,0.11293334815430735,0.7652029187606287,0.7642912081663319
41,28.563000000000102,5,gamma,temp_forest_mod,500,2,0.001,1e-4,0.632,56,Eigen,16,0.8,0.0027958868799372594,0.0024654125433952734,0.9279245553881652,0.916040764415566,0.9632884071700257,0.9571001851507323,0.1142222108177,0.11288685304739998,0.7647749748896246,0.763856293935927
42,47.766000000000076,5,gamma,temp_forest_mod,1000,2,0.001,1e-4,0.632,56,Eigen,16,0.8,0.004316060010317924,0.0038063934476932904,0.926509994459703,0.9148093352620448,0.9625538917170835,0.9564566562380361,0.1141355515059756,0.11281136520468268,0.7640502855886685,0.7631372682057659
43,25.644999999999982,5,gamma,temp_forest_mod,300,3,0.001,1e-4,0.632,56,Eigen,16,0.8,0.0025086254012853804,0.0019929814004852053,0.9281918597206997,0.9164746001849988,0.963427142922961,0.9573267990529665,0.11423936006434966,0.11291255252907016,0.7649375152890865,0.7641301561219134
44,33.590999999999894,5,gamma,temp_forest_mod,500,3,0.001,1e-4,0.632,56,Eigen,16,0.8,0.0037135129522338772,0.0029416255006179393,0.9270706802848182,0.9156034557880315,0.9628450967236725,0.956871702888131,0.11417099075517123,0.11285882616092907,0.7643757753425456,0.7636322113335238
45,57.92699999999968,5,gamma,temp_forest_mod,1000,3,0.001,1e-4,0.632,56,Eigen,16,0.8,0.005856694610507973,0.004486886147138547,0.9250763935974642,0.9141844355739362,0.9618089174037971,0.9561299260947417,0.11404920504715216,0.1127690624488139,0.7633735852037736,0.762786945073963
46,29.47899999999936,5,gamma,temp_forest_mod,300,5,0.001,1e-4,0.632,56,Eigen,16,0.8,0.0042781759042676,0.00241840174307828,0.9265452466129989,0.9160839346574801,0.9625722033245084,0.9571227375093959,0.1141410528427954,0.11288163771638332,0.7642175803203431,0.763897172741326
47,42.6899999999996,5,gamma,temp_forest_mod,500,5,0.001,1e-4,0.632,56,Eigen,16,0.8,0.00646510967490499,0.003536988226242044,0.9245102474387248,0.9150567313604848,0.9615145591402788,0.9565859769829813,0.11401788295734659,0.11281516280471694,0.7632636166277345,0.7632944064786074
48,77.10300000000007,5,gamma,temp_forest_mod,1000,5,0.001,1e-4,0.632,56,Eigen,16,0.8,0.010709795736171923,0.005116860798004108,0.9205604558420577,0.9136059268505319,0.9594584179848847,0.9558273520100437,0.11377874755463904,0.11270821576467856,0.7614246352972761,0.7623401094969164
49,35.5679999999993,5,gamma,temp_forest_mod,300,7,0.001,1e-4,0.632,56,Eigen,16,0.8,0.007602267755932202,0.002626895244739913,0.9234520920492111,0.9158924740815367,0.9609641471195536,0.9570227134616694,0.1139555961217384,0.11286061330215355,0.7629313456066842,0.7637538582065041
50,53.824000000000524,5,gamma,temp_forest_mod,500,7,0.001,1e-4,0.632,56,Eigen,16,0.8,0.011730561223289637,0.0037561608922270784,0.9196106068108241,0.9148554640570624,0.9589632979477495,0.9564807703540424,0.11372358500089479,0.1127908454418437,0.7612261757295904,0.7631315047861827
51,103.35699999999997,5,gamma,temp_forest_mod,1000,7,0.001,1e-4,0.632,56,Eigen,16,0.8,0.020240172541215018,0.005185852293557058,0.9116921905158831,0.9135425716314556,0.9548257382977708,0.9557942098754604,0.11324398000326781,0.11268023720662121,0.7577261378613361,0.7621810763972008
52,57.871000000000095,5,gamma,temp_forest_mod,300,10,0.001,1e-4,0.632,56,Eigen,16,0.8,0.0178523882588969,0.0027336016468597624,0.913914086353838,0.9157944850840674,0.9559885388192884,0.9569715173839122,0.11337991193037822,0.11284607926245056,0.758966367207984,0.7636633382875448
53,90.1859999999997,5,gamma,temp_forest_mod,500,10,0.001,1e-4,0.632,56,Eigen,16,0.8,0.028025657832196127,0.003762505502723501,0.9044475924621195,0.9148496377710147,0.9510244962471364,0.9564777246601275,0.11280488013981388,0.11277643273857814,0.7548862055189032,0.7630652900878617
54,174.41700000000037,5,gamma,temp_forest_mod,1000,10,0.001,1e-4,0.632,56,Eigen,16,0.8,0.04958051723426382,0.004633140515795775,0.8843902310213029,0.9140501294903693,0.9404202417118119,0.9560596892926557,0.11157580049275745,0.11268407230343815,0.7461883060859436,0.7623190476448859
55,21.42699999999968,5,gamma,temp_forest_mod,300,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,1.373293537912934e-4,-2.362062094030115e-5,0.9303984128241362,0.9183264554293755,0.9645716214072111,0.9582935121503096,0.11437184393107552,0.11302465126311231,0.766019954994359,0.7651365739068008
56,28.175000000000182,5,gamma,temp_forest_mod,500,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,2.2380590060255834e-4,5.978579284071639e-5,0.9303179441315229,0.9182498629222104,0.9645299083654809,0.9582535483483536,0.11436677829277352,0.11302003053992575,0.765979873901769,0.7650934505137403
57,39.6190000000006,5,gamma,temp_forest_mod,1000,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,4.3425641263239445e-4,2.608216872975744e-4,0.930122114415984,0.918065250702495,0.964428387396381,0.9581572160676425,0.1143545250369609,0.11300896749989175,0.765882008271173,0.7649889452775549
58,23.40899999999965,5,gamma,temp_forest_mod,300,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,2.2805832638550516e-4,6.131542014409241e-5,0.9303139871379124,0.9182484582581698,0.9645278571082913,0.958252815418859,0.11436700920907743,0.11301995282959838,0.765978712012084,0.76509650528761
59,29.501999999999498,5,gamma,temp_forest_mod,500,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,3.727497187085982e-4,1.9841229308947828e-4,0.9301793480062407,0.9181225615465459,0.9644580592261338,0.958187122406968,0.11435886235697298,0.11301235620271724,0.7659120863498441,0.7650283616771167
60,50.83299999999963,5,gamma,temp_forest_mod,1000,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,7.21056511287399e-4,5.283856818201205e-4,0.9298552394096254,0.9178195454115161,0.9642900183086132,0.9580289898596577,0.11433933153942345,0.11299412141497786,0.7657516175424856,0.7648627141652713
61,24.453999999999724,5,gamma,temp_forest_mod,300,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,2.9865395126593697e-4,1.078200754190961e-4,0.930248296059258,0.9182057528116593,0.9644938030175507,0.9582305321850579,0.11436307746221311,0.11301728782648755,0.7659487023991989,0.7650766078713997
62,33.58600000000024,5,gamma,temp_forest_mod,500,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,4.888874443224056e-4,2.719541583612317e-4,0.9300712788095877,0.9180550277012766,0.9644020317324035,0.9581518813326395,0.11435240677979369,0.11300815138979857,0.7658626942676746,0.7649969974739765
63,55.81800000000021,5,gamma,temp_forest_mod,1000,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,9.469370296241175e-4,6.659712539415219e-4,0.9296450516689304,0.9176931999251106,0.964181026399571,0.95796304726493,0.11432678453135027,0.11298616295833407,0.7656551063357226,0.7648031785317058
64,29.51000000000022,5,gamma,temp_forest_mod,300,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,4.925990223645371e-4,1.6409766453318042e-4,0.930067825088971,0.9181540728334412,0.9644002411286359,0.9582035654460075,0.11435229571262667,0.11301361133666395,0.7658689184903557,0.7650469384489514
65,41.646999999999935,5,gamma,temp_forest_mod,500,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,8.066401873437767e-4,3.608915884915076e-4,0.929775601556644,0.9179733560354455,0.9642487239071899,0.9581092610112093,0.11433473784134993,0.11300234477313413,0.7657323665196797,0.764949810651656
66,76.14199999999983,5,gamma,temp_forest_mod,1000,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0015692478102096175,8.37646425396299e-4,0.9290659751821906,0.9175355497972172,0.9638806851380468,0.957880759696747,0.11429220188979644,0.11297434237037092,0.7653998537656942,0.7647115367799623
67,36.53600000000006,5,gamma,temp_forest_mod,300,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,8.479877446051498e-4,2.0229578339514553e-4,0.929737126571249,0.9181189953188953,0.9642287729430443,0.9581852614807302,0.11433252575753151,0.11301049192457087,0.765732050715168,0.7650247438458682
68,57.83600000000024,5,gamma,temp_forest_mod,500,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0013923292512418861,4.2105686620008687e-4,0.9292306025368215,0.9179181059742683,0.9639660795571707,0.9580804277169367,0.1143021190106565,0.1129974932534049,0.7655069652955342,0.7649158518362514
69,110.22500000000036,5,gamma,temp_forest_mod,1000,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0027293018373062417,9.485496560562856e-4,0.9279865145149537,0.9174337068321036,0.9633205668493504,0.9578275976563337,0.11422757432227765,0.11296534782575035,0.7649512651087388,0.7646497509072824
70,56.8119999999999,5,gamma,temp_forest_mod,300,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0019413391596683205,2.248522515442275e-4,0.9287197344322102,0.9180982816067237,0.9637010607196664,0.9581744525955196,0.11427147267107467,0.11300841563873268,0.7653116350211028,0.7650107029594376
71,95.37700000000041,5,gamma,temp_forest_mod,500,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.0031933054702962815,4.6024570749469973e-4,0.9275547469769182,0.9178821186745921,0.9630964370076956,0.9580616465940969,0.11420157451195613,0.11299378968975696,0.7648147145315344,0.7648921919448667
72,181.19700000000012,5,gamma,temp_forest_mod,1000,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,0.006307137619802616,0.0010185616417247578,0.9246572445750844,0.9173694144920921,0.9615909965131144,0.95779403552752,0.11402755356473081,0.11295806956183768,0.7635741597419871,0.764603903756932
