mod_num,time_to_create,nfolds,activation,total_nodes,num_layers,adaptive_rate,rate,rate_decay,momentum_start,momentum_stable,input_dropout_ratio,initial_weight_distribution,initial_weight_scale,loss,distribution,stopping_metric,stopping_tolerance,categorical_encoding,seed,mini_batch_size,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
11,161.19399999999996,5,Tanh,400,2,FALSE,1e-4,0.5,0.5,0.99,0.1,Normal,1,Automatic,gaussian,MAE,0.001,EnumLimited,16,50,0.0074895599645281585,0.0027503537716730975,0.929485996112655,0.9424297407434303,0.9640985406651412,0.9707882059148795,0.114543024795941,NaN,0.7587628443995158,0.7648696205386333
12,127.5039999999999,5,Tanh,300,3,FALSE,1e-4,0.5,0.5,0.99,0.1,Normal,1,Automatic,gaussian,MAE,0.001,EnumLimited,16,50,-0.0501519627851581,-0.06080651968086204,0.9834672803684936,1.0024928232392467,0.9916991884480362,1.0012456358153312,0.117697017110113,NaN,0.781459540432254,0.7891368399301489
13,58.25800000000004,5,Tanh,100,1,FALSE,1e-5,0.5,0.5,0.99,0.1,Normal,1,Automatic,gaussian,MAE,0.001,EnumLimited,16,50,-2.04921839328791,-2.049380009272542,2.8555929301347693,2.8817522497360097,1.6898499726705827,1.697572457875071,0.201909061149838,NaN,1.3425135412930342,1.3460874305096517
14,101.26700000000005,5,Tanh,200,2,FALSE,1e-5,0.5,0.5,0.99,0.1,Normal,1,Automatic,gaussian,MAE,0.001,EnumLimited,16,50,-5.403774584211533,-5.492420881210934,5.997134698224464,6.1355253932834675,2.4489047956636583,2.4769992719586065,0.316252058193935,NaN,1.9475215610344292,1.9724083655945674
15,164.39100000000008,5,Tanh,400,2,FALSE,1e-5,0.5,0.5,0.99,0.1,Normal,1,Automatic,gaussian,MAE,0.001,EnumLimited,16,50,-9.661142553170594,-10.400701178565539,9.984159668263667,10.773992145943414,3.15977209119007,3.2823759909467127,NaN,NaN,2.5098943141124797,2.610121180883887
16,128.27499999999986,5,Tanh,300,3,FALSE,1e-5,0.5,0.5,0.99,0.1,Normal,1,Automatic,gaussian,MAE,0.001,EnumLimited,16,50,-10.878898591322395,-11.518665238643832,11.124588159981371,11.830500496971526,3.3353542780312515,3.439549461335238,NaN,NaN,2.6526120241071403,2.737044204831462
17,52.16200000000026,5,Tanh,100,1,FALSE,0.01,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-0.1577577069534759,-0.14497856286818234,1.0842400564232804,1.0820378370067512,1.0412684843128983,1.0402104772625351,0.123077751131928,NaN,0.8206503284562067,0.8211529037201936
18,102.1880000000001,5,Tanh,200,2,FALSE,0.01,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-0.10407424906174034,-0.11218550932330773,1.033965499783364,1.0510474535382113,1.0168409412407449,1.0252060541853092,0.120813916496654,NaN,0.8068417828901994,0.8116198912016757
19,165.3130000000001,5,Tanh,400,2,FALSE,0.01,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-0.16295524073165635,-0.1629080055995773,1.0891075466443088,1.0989816786304902,1.0436031557274579,1.0483232700987277,0.123625707913982,NaN,0.8235845391270922,0.8254499564933496
20,125.56800000000021,5,Tanh,300,3,FALSE,0.01,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-0.022957915195782386,-0.032538951760759716,0.9580000556498878,0.9757791544932667,0.9787747726877148,0.9878153443297318,0.116081433964578,NaN,0.7715942705135411,0.7784892884615241
21,57.458000000000084,5,Tanh,100,1,FALSE,0.001,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-0.005398002195266427,-0.009764999560752496,0.9415551976730259,0.9542571113932965,0.9703376719848745,0.9768608454602408,0.115064568746042,NaN,0.7620113870918889,0.7687760315477525
22,101.9960000000001,5,Tanh,200,2,FALSE,0.001,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-0.0024887985663966106,-0.008536977384146383,0.9388307285653982,0.9530965949409687,0.968932778145831,0.9762666617994126,0.114709935215887,NaN,0.760625121074894,0.7685897661363603
23,164.971,5,Tanh,400,2,FALSE,0.001,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-0.00447966455234261,-0.009766001462160112,0.9406951744990929,0.9542580582190862,0.9698944140983042,0.9768613300868687,0.115168187334936,NaN,0.7623084899150867,0.7692833310588014
24,130.721,5,Tanh,300,3,FALSE,0.001,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-0.01118777228529888,-0.01688373450203917,0.9469773171816173,0.9609845216766809,0.9731275955298038,0.9802981799823363,0.115338233452703,NaN,0.7640704809306457,0.7713853812898643
25,52.18600000000015,5,Tanh,100,1,FALSE,1e-4,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-0.5469511796532465,-0.5486935976632998,1.4487197314581959,1.463560214091732,1.2036277379066154,1.209776927409236,0.142158497463314,NaN,0.9539675841203726,0.9555478265317735
26,98.14100000000008,5,Tanh,200,2,FALSE,1e-4,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-5.919677096348826,-6.015886663459402,6.480277384737479,6.630215688053981,2.545638895196544,2.574920520725636,NaN,NaN,2.018175311966776,2.0510904915116552
27,169.50800000000027,5,Tanh,400,2,FALSE,1e-4,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-17.856731054245394,-19.027649219127316,17.65932804370028,18.92670740237199,4.2023003276420265,4.350483582588491,NaN,NaN,3.3217118675342228,3.4680549409864816
28,126.67700000000013,5,Tanh,300,3,FALSE,1e-4,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-14.309181515909481,-14.655961623443478,14.33704801178314,14.795336262764398,3.786429454219785,3.8464706241910127,NaN,NaN,3.0266612704662115,3.065563528267864
29,56.24200000000019,5,Tanh,100,1,FALSE,1e-5,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-18.301743661642483,-18.492230261831285,18.07608233663688,18.420721011680318,4.251597621675513,4.291936743671826,NaN,NaN,3.324688938243674,3.3578671199898906
30,104.22900000000027,5,Tanh,200,2,FALSE,1e-5,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-42.334851489429845,-41.81286393883952,40.583087067182,40.45939390900152,6.37048562255516,6.36076991479817,NaN,NaN,5.093607195603276,5.077477819018948
31,187.51299999999992,5,Tanh,400,2,FALSE,1e-5,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-78.04644211503614,-78.48772580922882,74.02699057334834,75.11819844709666,8.60389391922915,8.66707554179013,NaN,NaN,6.851348240418356,6.916432154854315
32,130.6800000000003,5,Tanh,300,3,FALSE,1e-5,0.5,0.5,0.99,0.1,Normal,1,Automatic,laplace,MAE,0.001,EnumLimited,16,50,-55.25836732270545,-55.23614692442957,52.685959241645506,53.14478432441101,7.258509436629914,7.290046935679565,NaN,NaN,5.79932122254362,5.834885567718896
