mod_num,time_to_create,nfolds,ntrees,max_depth,mtries,min_split_improvement,sample_rate,categorical_encoding,histogram_type,seed,col_sample_rate_per_tree,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
30,32.52599999999984,5,200,3,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.018638173058955765,0.018978843127118283,1.5483843380102547,1.5428247300519122,1.2443409251528517,1.2421049593540443,NaN,NaN,0.9817911319732068,0.9801639273828813
31,32.55499999999938,5,100,5,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.023758431884107423,0.024207637542631888,1.5403056372153237,1.5346015502804111,1.2410905032330735,1.2387903576797856,NaN,NaN,0.978296825650589,0.9766997785804046
32,37.61000000000058,5,200,5,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.023908747917199213,0.0241278003969706,1.5400684698576768,1.5347271079422822,1.2409949515842829,1.2388410341695508,NaN,NaN,0.9782317172327141,0.9767619085157306
33,33.537999999999556,5,100,7,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02617368009589427,0.026689636582993614,1.5364948791433544,1.530698179315771,1.2395543066535464,1.2372138777575084,NaN,NaN,0.9764440269662882,0.9750075682461181
34,43.39300000000003,5,200,7,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02647517744074479,0.026770178820473833,1.5360191791987443,1.530571512775577,1.2393624083369417,1.2371626864626888,NaN,NaN,0.9762923741588005,0.9749601742921808
35,41.80199999999968,5,100,10,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.025729044479618546,0.02786758220642982,1.537196421434345,1.5288456569458286,1.2398372560277195,1.236464984116343,NaN,NaN,0.9764083307597853,0.9745924118206155
36,67.41699999999946,5,200,10,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02721268060039439,0.028324320539666048,1.534855552990464,1.52812735725296,1.23889287389607,1.2361744849546765,NaN,NaN,0.9756176662664722,0.9742089420142657
37,121.67500000000018,5,100,15,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.018884035761452256,0.024193604336013252,1.547996417930835,1.5346236199147523,1.244185041676211,1.2387992653835214,NaN,NaN,0.9812058982363365,0.9778558952918898
38,241.3779999999997,5,200,15,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.023725280540674798,0.0256485665753321,1.540357943122835,1.532335441205877,1.241111575613907,1.2378753738587245,NaN,NaN,0.9787449010303316,0.9768581162283507
39,350.01900000000023,5,100,20,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.004313679686998917,0.015402505731961336,1.57098540173433,1.5484491365569113,1.253389565033286,1.244366962176717,NaN,NaN,0.989929680771992,0.9838214741409367
40,707.8000000000002,5,200,20,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.01438172584467956,0.019578730311458514,1.555100124197594,1.5418813041362147,1.2470365368334617,1.2417251322801737,NaN,NaN,0.985020873577129,0.9817546006997478
41,738.3010000000004,5,100,30,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.012752220925951852,0.005261948780207026,1.5979118344706629,1.5643969088674872,1.2640853746763558,1.2507585333978286,NaN,NaN,0.9996756241072356,0.9895217463800201
42,1491.973,5,200,30,-1,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.002457674520123132,0.011551010581985377,1.5739137908898513,1.55450627602167,1.2545572090940498,1.2467984103381227,NaN,NaN,0.992235867911318,0.986692056116626
43,27.52299999999923,5,100,3,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
44,29.361000000000786,5,200,3,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
45,27.704999999999927,5,100,5,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
46,29.661000000000058,5,200,5,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
47,27.699000000000524,5,100,7,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
48,28.51000000000022,5,200,7,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
49,26.657000000001062,5,100,10,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
50,29.556000000000495,5,200,10,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
51,27.70799999999872,5,100,15,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
52,29.56999999999971,5,200,15,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
53,27.713999999999942,5,100,20,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
54,29.537000000000262,5,200,20,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
55,27.652000000000044,5,100,30,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
56,28.662999999998647,5,200,30,7,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
57,27.736000000000786,5,100,3,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.015688977018818218,0.015944040621516997,1.553037554421275,1.5475974796747543,1.2462092739268453,1.2440247102347903,NaN,NaN,0.9837387628693907,0.9823107717595438
58,32.625,5,200,3,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.01563471964746299,0.015690944777457916,1.5531231612400054,1.54799551648013,1.2462436203407443,1.244184679410629,NaN,NaN,0.9837431840553543,0.9824939889351609
59,29.713999999999942,5,100,5,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.020257393634853793,0.02045638939736938,1.5458295455670643,1.5405010340647576,1.243313936850651,1.2411692205596936,NaN,NaN,0.98067585197404,0.9794661394264087
60,36.573999999998705,5,200,5,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.020087718391408216,0.02009719418429856,1.546097257722038,1.5410659304013548,1.2434215929128938,1.24139676590579,NaN,NaN,0.980819171811962,0.9796988886886879
61,31.48399999999856,5,100,7,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.022704384757303075,0.02307666013468257,1.5419687038008212,1.536380207042184,1.2417603246201825,1.2395080504144311,NaN,NaN,0.9790792834634516,0.9778158768595296
62,38.572000000000116,5,200,7,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.022457247751413445,0.022701077369291167,1.5423586344652889,1.5369708756272267,1.2419173219120865,1.2397462948632783,NaN,NaN,0.9793429773516845,0.9781132805634369
63,35.53099999999904,5,100,10,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.023938680796015466,0.024694997533327268,1.5400212420162442,1.5338350927572324,1.2409759232218183,1.238480961806532,NaN,NaN,0.9784045492479705,0.9768980177533022
64,51.04600000000028,5,200,10,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.024348536988796687,0.024689589447386973,1.5393745744036298,1.5338435979038059,1.2407153478552724,1.2384843955027476,NaN,NaN,0.978198474714524,0.9770075978815034
65,76.03600000000006,5,100,15,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02105150548275614,0.024389857249240365,1.544576602652265,1.5343149784081442,1.242809962404657,1.238674686270832,NaN,NaN,0.9799188497479641,0.9777047389029578
66,144.79099999999926,5,200,15,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02397386757267539,0.025339194229758277,1.5399657246195109,1.5328219825023632,1.2409535545778942,1.238071880991715,NaN,NaN,0.9786947564833645,0.9775122811767074
67,186.4439999999995,5,100,20,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.014460402099532366,0.022005660504831992,1.554975989472314,1.5380645384179485,1.246986763952334,1.240187299732564,NaN,NaN,0.9837052942360224,0.9799847639263887
68,363.71200000000135,5,200,20,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.020373269109984715,0.023945804913550917,1.5456467182286386,1.5350133271849666,1.2432404104712165,1.238956547738849,NaN,NaN,0.9813035826355874,0.9792855388022289
69,355.3790000000008,5,100,30,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.007241373510416427,0.01935381549987003,1.5663661113378418,1.542235021414423,1.251545489120488,1.2418675538939017,NaN,NaN,0.9881944161212547,0.9821033649277894
70,707.8379999999997,5,200,30,7,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.016057992655287068,0.022520691585717456,1.552455324690809,1.5372545633396655,1.2459756517247074,1.239860703200027,NaN,NaN,0.9840983153242282,0.9806876366670755
71,28.69800000000032,5,100,3,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.016398491557299555,0.016627839106613695,1.5519180884212578,1.5465220887866087,1.2457600444793764,1.2435924126443554,NaN,NaN,0.9832416064235275,0.9818251607649888
72,32.55699999999888,5,200,3,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.01618095923644236,0.016211714749391315,1.5522613090656519,1.5471765160072672,1.2458977923833285,1.2438555044727932,NaN,NaN,0.9833416233405219,0.9821043737398955
73,29.44499999999971,5,100,5,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.021703196517152024,0.021972089689298202,1.5435483700848482,1.5381173343072632,1.2423962210522246,1.240208584999823,NaN,NaN,0.9795838215808793,0.9783722954476564
74,35.56500000000051,5,200,5,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02156719544313712,0.021588706880947273,1.5437629514219007,1.538720269803258,1.242482575902737,1.2404516394455924,NaN,NaN,0.9797236970076029,0.9786169077292532
75,31.799999999999272,5,100,7,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.024740106896404823,0.025074562211826912,1.5387567587361237,1.5332381619280235,1.2404663472807813,1.2382399452157984,NaN,NaN,0.9775443975429967,0.9762400107116586
76,40.8690000000006,5,200,7,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.024863697006934582,0.024992728389794494,1.5385617593116263,1.533366859707375,1.240387745550409,1.2382919121545513,NaN,NaN,0.9775701582858273,0.9763784325274507
77,37.87700000000041,5,100,10,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.026476481443439726,0.0277574863203367,1.536017121754391,1.5290188016884791,1.2393615782952088,1.236534998165632,NaN,NaN,0.9763814271737044,0.9748149640444345
78,62.77599999999984,5,200,10,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02739041886382998,0.028070408150815296,1.5345751190711758,1.5285266782156537,1.238779689481215,1.2363359892099128,NaN,NaN,0.9759662395416238,0.9747474923380809
79,94.59499999999935,5,100,15,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.0213056862491825,0.026856904659323666,1.544175558402373,1.5304351214572303,1.2426486061644189,1.2371075626061099,NaN,NaN,0.9795506288836603,0.9756205542411277
80,190.1770000000015,5,200,15,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.025587660759707753,0.02838734224634165,1.5374194954642793,1.52802824476501,1.2399272137767923,1.236134395915351,NaN,NaN,0.977290092370214,0.9752305750113015
81,264.862000000001,5,100,20,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.008865075490133822,0.020527673686489778,1.5638042481738472,1.540388927242852,1.2505215904469011,1.2411240579582896,NaN,NaN,0.9868326329357995,0.9800416324773786
82,527.1630000000005,5,200,20,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.018037593218747205,0.023305662945073746,1.5493319277704987,1.5360200606817842,1.2447216266179755,1.2393627639564553,NaN,NaN,0.9823917424654158,0.9788857569737028
83,576.2060000000001,5,100,30,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,-0.009829165503650206,0.009416678275976809,1.593299862503977,1.5578628811680413,1.2622598236908187,1.248143774237584,NaN,NaN,0.9972972693022712,0.9871217677371169
84,1145.7800000000007,5,200,30,7,1e-4,0.632,EnumLimited,UniformAdaptive,16,0.8,0.005746802568444287,0.015507848278054404,1.568724232649538,1.5482834672600767,1.2524872185573543,1.2443003926946565,NaN,NaN,0.9900953613946574,0.9841591717393573
85,26.476000000000568,5,100,3,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
86,29.532999999999447,5,200,3,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
87,27.458999999998923,5,100,5,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
88,29.514999999999418,5,200,5,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
89,27.406999999999243,5,100,7,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
90,29.502000000000407,5,200,7,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
91,26.447000000000116,5,100,10,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
92,29.55699999999888,5,200,10,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
93,27.51000000000022,5,100,15,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
94,31.83599999999933,5,200,15,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
95,27.52600000000166,5,100,20,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
96,29.547999999998865,5,200,20,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
97,27.49499999999898,5,100,30,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-3.531435588399745e-9,-1.224909353769732e-5,1.577791494401885,1.5726914933968754,1.2561017054370578,1.2540699714915733,NaN,NaN,0.9930171309691637,0.9915109858803982
98,29.552999999999884,5,200,30,20,0.01,0.632,EnumLimited,UniformAdaptive,16,0.8,-2.0433243985706895e-9,-1.224909353769732e-5,1.5777914920539557,1.5726914933968754,1.2561017045024483,1.2540699714915733,NaN,NaN,0.9930167759206044,0.9915109858803982
99,32.34400000000096,5,100,3,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.01903599728247818,0.019565412273908844,1.5477566543363306,1.5419022490440217,1.244088684273083,1.241733566045479,NaN,NaN,0.981246736023534,0.9793912588918504
100,33.625,5,200,3,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.01911831134366493,0.019574702077544304,1.5476267799111791,1.541887639227826,1.2440364865674878,1.2417276832010415,NaN,NaN,0.9812536017543633,0.9794213752363533
101,30.53399999999965,5,100,5,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.023868820707616534,0.024405353725971635,1.540131466669129,1.5342906075295326,1.241020332899155,1.2386648487502714,NaN,NaN,0.9779197200657614,0.9762398664100618
102,38.66700000000128,5,200,5,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02402771351172639,0.024472860701323818,1.5398807669551682,1.5341844411840928,1.2409193233063818,1.2386219928550004,NaN,NaN,0.9778918462008841,0.9762251452894383
103,36.65600000000268,5,100,7,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.026002011547709314,0.026716573922105802,1.5367657363175804,1.5306558157106103,1.2396635577113575,1.2371967570724594,NaN,NaN,0.9763480592911075,0.9747843784550818
104,45.09400000000096,5,200,7,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.026373349104636845,0.026817040069998632,1.5361798430807772,1.5304978153898057,1.2394272237936268,1.2371329012639691,NaN,NaN,0.9761604636585223,0.974742275661328
105,43.63199999999779,5,100,10,20,0.001,0.632,EnumLimited,UniformAdaptive,16,0.8,0.02551699795794571,0.027575574021254212,1.5375309866314764,1.5293048901094666,1.2399721717165577,1.2366506742445365,NaN,NaN,0.9763713578438483,0.9746232089983943
