mod_num,time_to_create,nfolds,distribution,model_id,ntrees,max_depth,learn_rate,min_split_improvement,sample_rate,nbins,categorical_encoding,seed,col_sample_rate_per_tree,r_2,r_2_valid,mse,mse_valid,rmse,rmse_valid,rmsle,rmsle_valid,mae,mae_valid
57,179.72199999999975,5,huber,temp_forest_mod,1000,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.09861967248212333,-0.09589849321263211,18247643.314057514,18174482.013633747,4271.726034527204,4263.153998348376,NA,NA,2548.6886890831915,2536.0859456417493
58,84.20800000000054,5,huber,temp_forest_mod,300,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.108531826425593,-0.10579790916398268,18412280.316438705,18338654.84375223,4290.9533109134045,4282.365566337399,NA,NA,2548.664162557993,2536.1379565464276
59,116.76999999999862,5,huber,temp_forest_mod,500,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.10527685269701248,-0.10255953262863882,18358216.475162704,18284949.307646926,4284.648932545431,4276.090423230889,NA,NA,2548.0979763895866,2535.5636657249493
60,227.05099999999948,5,huber,temp_forest_mod,1000,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.0976091716636962,-0.09493137091448878,18230859.290464014,18158443.167954654,4269.7610343512215,4261.2724822469,NA,NA,2547.1611446166003,2534.6399882752066
61,100.10300000000097,5,huber,temp_forest_mod,300,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.10833370632637074,-0.10561085166139339,18408989.619034946,18335552.66482108,4290.569847821493,4282.003347128664,NA,NA,2548.4284768377356,2535.9308192876133
62,172.18199999999888,5,huber,temp_forest_mod,500,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.104950245617913,-0.10225231052375516,18352791.659248214,18279854.307832636,4284.015833216331,4275.494627272105,NA,NA,2547.7096163629367,2535.2185410134894
63,337.2420000000002,5,huber,temp_forest_mod,1000,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.0969815838895578,-0.09434546846581071,18220435.302857034,18148726.507532913,4268.54018405087,4260.1322171422,NA,NA,2546.381583265851,2533.9403582656223
64,206.5540000000001,5,huber,temp_forest_mod,300,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.10809093507027967,-0.1054997520138532,18404957.283369552,18333710.177986354,4290.09991531311,4281.788198636915,NA,NA,2547.9060601786573,2535.619593027603
65,384.1769999999997,5,huber,temp_forest_mod,500,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.10454928497158056,-0.10207491659384527,18346131.859646484,18276912.39048496,4283.2384780264665,4275.150569334952,NA,NA,2546.8463565543407,2534.7082208027373
66,740.405999999999,5,huber,temp_forest_mod,1000,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.09620565438063822,-0.09399061353663929,18207547.4170215,18142841.560553227,4267.03028077157,4259.441461101822,NA,NA,2544.7016689342495,2532.9227728330884
67,583.2209999999977,5,huber,temp_forest_mod,300,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.10780828321621572,-0.10545908224500633,18400262.546560984,18333035.70677667,4289.552721037589,4281.709437453302,NA,NA,2547.3764792654783,2535.4283079719457
68,899.2079999999987,5,huber,temp_forest_mod,500,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.10474631920993804,-0.10262831272129636,18349404.521325737,18286089.9630677,4283.62049221517,4276.223797121439,NA,NA,2546.2222050607033,2534.577586080499
69,1147.5730000000003,5,huber,temp_forest_mod,1000,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.10348039009887389,-0.10145255954005816,18328377.933637396,18266591.16351899,4281.165487765848,4273.9432803348,NA,NA,2545.755676450035,2534.239439536844
70,1114.4869999999974,5,huber,temp_forest_mod,300,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11055518628973848,-0.10829778584080363,18445887.532859188,18380113.02987127,4294.867580363705,4287.203404303471,NA,NA,2548.0357792549453,2536.270587088017
71,1399.916000000001,5,huber,temp_forest_mod,500,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11070633510090566,-0.10842216214932843,18448398.055529233,18382175.698080238,4295.159840509924,4287.443958593539,NA,NA,2548.116241725361,2536.313002547729
72,1266.7230000000018,5,huber,temp_forest_mod,1000,10,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11059685495484928,-0.10833311301986526,18446579.63309857,18380698.899077613,4294.948152550688,4287.271731425198,NA,NA,2548.056835904747,2536.2816894566745
73,35.39999999999782,5,laplace,temp_forest_mod,300,1,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.10982300372776277,-0.10703051530861707,18433726.266711894,18359096.498106442,4293.451556348563,4284.751626186335,NA,NA,2543.7787073598865,2530.9920935621276
74,50.185999999997875,5,laplace,temp_forest_mod,500,1,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.10752536375250443,-0.1046442249887094,18395563.364860784,18319522.038640462,4289.004938777849,4280.131077273272,NA,NA,2540.4252796705114,2527.355276371589
75,92.7380000000012,5,laplace,temp_forest_mod,1000,1,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.10339118594195895,-0.1004048606316219,18326896.287460573,18249216.027879138,4280.992441883141,4271.910114676939,NA,NA,2534.1799439093625,2520.714050503656
76,45.872,5,laplace,temp_forest_mod,300,2,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.1069418377932585,-0.10408656170526465,18385871.226775587,18310273.699147888,4287.874908013944,4279.05056048043,NaN,NaN,2539.6957147919215,2526.788333706738
77,84.46000000000001,5,laplace,temp_forest_mod,500,2,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.10381519429274833,-0.10095311563852438,18333938.90042408,18258308.339642998,4281.814907305556,4272.974179613422,NaN,NaN,2534.945769137489,2521.8852887483663
78,122.5,5,laplace,temp_forest_mod,1000,2,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.09831567444449774,-0.09555287936298318,18242594.025484122,18168750.321571928,4271.134980948755,4262.481709236055,NaN,NaN,2526.437524242089,2513.661622028854
79,72.41900000000004,5,laplace,temp_forest_mod,300,3,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.10508998529496982,-0.1023996805552978,18355112.680660468,18282298.306071714,4284.2867178400265,4275.780432397309,NaN,NaN,2536.5146716839367,2524.036984199792
80,129.5039999999999,5,laplace,temp_forest_mod,500,3,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.1011364344799004,-0.09864839388866042,18289445.74704877,18220086.62089007,4276.616156150651,4268.4993406219555,NaN,NaN,2530.511291253812,2518.254079476399
81,222.48400000000004,5,laplace,temp_forest_mod,1000,3,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.09493237802356869,-0.09332196186387254,18186398.79444902,18131752.57934251,4264.551417728367,4258.139567856191,NaN,NaN,2520.573985109767,2509.562995829579
82,151.6790000000001,5,laplace,temp_forest_mod,300,5,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.10320398372112338,-0.10153253472744783,18323786.931749064,18267917.47942667,4280.6292681975,4274.098440540025,NaN,NaN,2532.208190313865,2521.7195483810797
83,300.08400000000006,5,laplace,temp_forest_mod,500,5,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.09815141480867595,-0.09739025811855773,18239865.737141535,18199221.580864865,4270.815582197566,4266.054568434968,NaN,NaN,2523.976611536371,2514.69613335076
84,629.4239999999998,5,laplace,temp_forest_mod,1000,5,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.09000005728496818,-0.09152435326116648,18104474.875004575,18101940.87194463,4254.935354973631,4254.637572337347,NaN,NaN,2510.3451872608866,2504.1567257016013
85,540.1030000000001,5,laplace,temp_forest_mod,300,7,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.10143794342474433,-0.10175350134199479,18294453.692764033,18271582.010208096,4277.201619372651,4274.5271095418375,NaN,NaN,2527.6013591650244,2520.5121355487913
86,851.076,5,laplace,temp_forest_mod,500,7,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.09566458154186441,-0.09785039814742724,18198560.408672597,18206852.58567985,4265.977075497781,4266.948861385598,NaN,NaN,2517.298954539683,2513.29438282015
87,1265.8650000000002,5,laplace,temp_forest_mod,1000,7,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.09367931156749587,-0.09656583578193256,18165585.850432128,18185549.284551445,4262.110492518012,4264.451815245595,NaN,NaN,2513.6917904482907,2510.984433203051
88,1101.9129999999996,5,laplace,temp_forest_mod,300,10,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.10457567750894703,-0.10572702378290488,18346570.229375407,18337479.274033498,4283.289650417702,4282.228307088903,NaN,NaN,2531.688529596796,2527.3823303450217
89,993.3160000000007,5,laplace,temp_forest_mod,500,10,0.001,1e-4,0.632,56,Eigen,16,0.8,-0.10439643892749229,-0.10562390211941297,18343593.146601062,18335769.094824422,4282.942113384333,4282.028619103849,NaN,NaN,2531.350682293711,2527.2077189998126
91,37.96299999999974,5,laplace,temp_forest_mod,300,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11323496359802254,-0.11048163150273682,18490397.58643596,18416330.128397435,4300.046230732404,4291.425186158724,NaN,NaN,2549.0615134393793,2536.548854157619
92,52.887000000000626,5,laplace,temp_forest_mod,500,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11298425552986857,-0.11023573606449255,18486233.423424665,18412252.175697178,4299.562003672544,4290.950031834113,NaN,NaN,2548.657698858103,2536.1402562252333
93,76.00299999999879,5,laplace,temp_forest_mod,1000,1,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11238647694262482,-0.10965105255213858,18476304.554759715,18402555.730228223,4298.407211370244,4289.820011402369,NaN,NaN,2547.694353157265,2535.1737632650716
94,51.25799999999981,5,laplace,temp_forest_mod,300,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11281952199205825,-0.11004054649598682,18483497.26375529,18409015.133832417,4299.243801385925,4290.572821178125,NaN,NaN,2548.4950569506623,2535.9284661927036
95,71.91899999999987,5,laplace,temp_forest_mod,500,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11229700005386833,-0.10950427820304554,18474818.378613614,18400121.61084201,4298.2343326782,4289.536293218885,NaN,NaN,2547.7239582622296,2535.1117597800953
96,128.53399999999965,5,laplace,temp_forest_mod,1000,2,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11106843164735669,-0.10825251405580505,18454412.337623745,18379362.23839991,4295.859906657076,4287.115841495295,NaN,NaN,2545.9034501498427,2533.20162353409
97,61.4369999999999,5,laplace,temp_forest_mod,300,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11260197993164645,-0.10984532413757342,18479883.97516814,18405777.548176795,4298.823557110496,4290.195513980312,NaN,NaN,2548.0833996696506,2535.580751239356
98,119.27000000000044,5,laplace,temp_forest_mod,500,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11193210700721679,-0.10917977099770892,18468757.647743907,18394739.953322437,4297.529249201674,4288.908946727878,NaN,NaN,2547.0446960297845,2534.536559043243
99,249.7469999999994,5,laplace,temp_forest_mod,1000,3,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11035339129654198,-0.10761132660004025,18442535.796903018,18368728.726305187,4294.477360157231,4285.875491227573,NaN,NaN,2544.5954869197362,2532.0774264545776
100,171.10299999999916,5,laplace,temp_forest_mod,300,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11237230788530428,-0.10971917997189906,18476069.212256245,18403685.56166128,4298.379835735349,4289.951696891386,NaN,NaN,2547.58638612462,2535.299803747872
101,296.8179999999993,5,laplace,temp_forest_mod,500,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.1115590852402617,-0.108972977995071,18462561.902007446,18391310.479032375,4296.808338989237,4288.50912078223,NaN,NaN,2546.2234857514227,2534.0714267620847
102,669.0910000000003,5,laplace,temp_forest_mod,1000,5,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.10963794123886417,-0.10722952041583045,18430652.451111447,18362396.817218177,4293.093575862451,4285.136732616379,NaN,NaN,2542.9938618740825,2531.187586729926
103,599.5120000000006,5,laplace,temp_forest_mod,300,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11217568486990936,-0.10973305874837158,18472803.380829655,18403915.72857449,4297.999927969945,4289.97852309012,NaN,NaN,2547.069789950553,2535.1320158546955
104,816.5700000000015,5,laplace,temp_forest_mod,500,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11134713609957214,-0.1090908066572076,18459041.50963063,18393264.560467795,4296.398667445868,4288.736942325537,NaN,NaN,2545.5775970212726,2533.9620282017654
105,1027.1509999999998,5,laplace,temp_forest_mod,1000,7,1e-4,1e-4,0.632,56,Eigen,16,0.8,-0.11107632597427108,-0.10887162698094799,18454543.459307935,18389629.66443627,4295.875168031298,4288.313149064124,NaN,NaN,2545.0871642681864,2533.576431151902
